Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5d7ff4aa50fda7001a863736,0.44470672524597676,0.1151441637899438,6.042194541422223,0.8476903267657294,45.0,delta_rise=0.0_fall=0.0,24,1.8,0.8
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.0_fall=0.25,22,1.9565217391304348,0.9078527399052653
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.0_fall=0.5,21,2.0454545454545454,1.0214638661020106
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.0_fall=0.75,20,2.142857142857143,1.0367400503370117
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.0_fall=1.0,13,3.2142857142857144,2.241764975210745
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.25_fall=0.0,24,1.8,0.8
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.25_fall=0.25,22,1.9565217391304348,0.9078527399052653
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.25_fall=0.5,21,2.0454545454545454,1.0214638661020106
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.25_fall=0.75,20,2.142857142857143,1.0367400503370117
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.25_fall=1.0,13,3.2142857142857144,2.241764975210745
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.5_fall=0.0,24,1.8,0.8
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.5_fall=0.25,22,1.9565217391304348,0.9078527399052653
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.5_fall=0.5,21,2.0454545454545454,1.0214638661020106
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.5_fall=0.75,20,2.142857142857143,1.0367400503370117
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.5_fall=1.0,13,3.2142857142857144,2.241764975210745
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.75_fall=0.0,28,1.5517241379310345,0.7695142622214276
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.75_fall=0.25,27,1.6071428571428572,0.8593721011082833
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.75_fall=0.5,26,1.6666666666666667,0.9813067629253162
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.75_fall=0.75,26,1.6666666666666667,0.9813067629253162
5d7ff4aa50fda7001a863736,,,,,,delta_rise=0.75_fall=1.0,19,2.25,1.9968725547715858
5d7ff4aa50fda7001a863736,,,,,,delta_rise=1.0_fall=0.0,29,1.5,0.7187952884282609
5d7ff4aa50fda7001a863736,,,,,,delta_rise=1.0_fall=0.25,28,1.5517241379310345,0.8130914567276962
5d7ff4aa50fda7001a863736,,,,,,delta_rise=1.0_fall=0.5,27,1.6071428571428572,0.9388171020067798
5d7ff4aa50fda7001a863736,,,,,,delta_rise=1.0_fall=0.75,27,1.6071428571428572,0.9388171020067798
5d7ff4aa50fda7001a863736,,,,,,delta_rise=1.0_fall=1.0,20,2.142857142857143,1.8070158058105028
5f5aa60bef062519ff711fe6,0.4749469318596915,0.13152110136302675,5.943799537447369,0.7755635834860378,38.0,delta_rise=0.0_fall=0.0,18,2.0,0.8583950752789521
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.0_fall=0.25,16,2.235294117647059,1.2141039670911937
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.0_fall=0.5,16,2.235294117647059,1.2141039670911937
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.0_fall=0.75,11,3.1666666666666665,2.1147629234082532
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.0_fall=1.0,9,3.8,2.039607805437114
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.25_fall=0.0,19,1.9,0.8306623862918076
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.25_fall=0.25,16,2.235294117647059,1.2141039670911937
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.25_fall=0.5,16,2.235294117647059,1.2141039670911937
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.25_fall=0.75,11,3.1666666666666665,2.1147629234082532
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.25_fall=1.0,9,3.8,2.039607805437114
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.5_fall=0.0,19,1.9,0.8306623862918076
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.5_fall=0.25,16,2.235294117647059,1.2141039670911937
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.5_fall=0.5,16,2.235294117647059,1.2141039670911937
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.5_fall=0.75,11,3.1666666666666665,2.1147629234082532
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.5_fall=1.0,9,3.8,2.039607805437114
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.75_fall=0.0,23,1.5833333333333333,0.8122328620674136
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.75_fall=0.25,19,1.9,1.2206555615733703
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.75_fall=0.5,19,1.9,1.2206555615733703
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.75_fall=0.75,13,2.7142857142857144,2.152359881902766
5f5aa60bef062519ff711fe6,,,,,,delta_rise=0.75_fall=1.0,12,2.923076923076923,2.2000537917038603
5f5aa60bef062519ff711fe6,,,,,,delta_rise=1.0_fall=0.0,27,1.3571428571428572,0.610285981808395
5f5aa60bef062519ff711fe6,,,,,,delta_rise=1.0_fall=0.25,25,1.4615384615384615,0.9294650748918901
5f5aa60bef062519ff711fe6,,,,,,delta_rise=1.0_fall=0.5,25,1.4615384615384615,0.9294650748918901
5f5aa60bef062519ff711fe6,,,,,,delta_rise=1.0_fall=0.75,20,1.8095238095238095,1.4349065879351774
5f5aa60bef062519ff711fe6,,,,,,delta_rise=1.0_fall=1.0,19,1.9,1.5132745950421556
60a48adfe091e410f4eaba34,0.4275489719608366,0.10590383207724705,6.024339827739131,0.9218914166546127,23.0,delta_rise=0.0_fall=0.0,11,2.090909090909091,0.668042657122685
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.0_fall=0.25,10,2.3,0.6403124237432849
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.0_fall=0.5,9,2.5555555555555554,1.0657403385139377
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.0_fall=0.75,8,2.875,1.0532687216470449
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.0_fall=1.0,6,3.8333333333333335,1.3437096247164249
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.25_fall=0.0,12,1.9166666666666667,0.759202798262025
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.25_fall=0.25,11,2.090909090909091,0.7925270806437588
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.25_fall=0.5,9,2.5555555555555554,1.0657403385139377
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.25_fall=0.75,8,2.875,1.0532687216470449
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.25_fall=1.0,6,3.8333333333333335,1.3437096247164249
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.5_fall=0.0,14,1.6428571428571428,0.7178482586514923
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.5_fall=0.25,13,1.7692307692307692,0.7994080650317895
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.5_fall=0.5,11,2.090909090909091,1.1642044068059725
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.5_fall=0.75,10,2.3,1.1874342087037917
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.5_fall=1.0,7,3.2857142857142856,1.577908716741037
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.75_fall=0.0,16,1.4375,0.6091746465505602
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.75_fall=0.25,15,1.5333333333333334,0.7180219742846006
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.75_fall=0.5,13,1.7692307692307692,0.9730085108210398
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.75_fall=0.75,13,1.7692307692307692,0.9730085108210398
60a48adfe091e410f4eaba34,,,,,,delta_rise=0.75_fall=1.0,10,2.3,1.6155494421403511
60a48adfe091e410f4eaba34,,,,,,delta_rise=1.0_fall=0.0,16,1.4375,0.6091746465505602
60a48adfe091e410f4eaba34,,,,,,delta_rise=1.0_fall=0.25,15,1.5333333333333334,0.7180219742846006
60a48adfe091e410f4eaba34,,,,,,delta_rise=1.0_fall=0.5,13,1.7692307692307692,0.9730085108210398
60a48adfe091e410f4eaba34,,,,,,delta_rise=1.0_fall=0.75,13,1.7692307692307692,0.9730085108210398
60a48adfe091e410f4eaba34,,,,,,delta_rise=1.0_fall=1.0,10,2.3,1.6155494421403511
