SID,entry
547183,arthritis
547183,scoliosis
547183,diabetes
547183,cancer
547183,schizophrenia
547183,depression
547183,anxiety
547183,stroke
547183,migraine
547183,acne
547183,stroke
920371,diabetes
920371,cancer
920371,gout
920371,migraine
920371,stroke
787646,schizophrenia
787646,cancer
610108,diabetes
610108,stroke
610108,cancer
610108,depression
610108,anxiety
898793,depression
898793,anxiety
898793,osteoporosis
898793,insomnia
898793,cancer
898793,stroke
898793,migraine
898793,acne
898793,migraine
898793,cancer
898793,alzheimer's
898793,parkinson's
