SID,entry,evaluation,replacement
610108,apple,FOUND,apple
610108,banana,FOUND,banana
610108,peach,FOUND,peach
610108,strawberry,FOUND,strawberry
610108,oranges,REPLACE,orange
610108,raspberries,REPLACE,raspberry
610108,watermelon,FOUND,watermelon
610108,cherries,REPLACE,cherry
610108,avocado,FOUND,avocado
610108,cucumber,EXCLUDE,EXCLUDE
610108,tomato,EXCLUDE,EXCLUDE
610108,pear,FOUND,pear
610108,Asian,EXCLUDE,EXCLUDE
610108,pear,FOUND,pear
610108,dragon,REPLACE,durian
610108,fruit,REPLACE,starfruit
610108,jackfruit,FOUND,jackfruit
610108,coconut,FOUND,coconut
610108,mango,FOUND,mango
610108,kiwi,FOUND,kiwi
610108,blueberry,FOUND,blueberry
610108,squash,EXCLUDE,EXCLUDE
610108,Blackberry,REPLACE,blackberry
610108,boysenberry,FOUND,boysenberry
610108,pineapple,FOUND,pineapple
610108,pumpkin,REPLACE,pepino
787646,Apple,REPLACE,apple
787646,orange,FOUND,orange
787646,Peach,REPLACE,peach
787646,grapes,REPLACE,grape
787646,raspberry,FOUND,raspberry
787646,blackberry,FOUND,blackberry
787646,blueberry,FOUND,blueberry
787646,kiwi,FOUND,kiwi
787646,pomegranate,FOUND,pomegranate
787646,mango,FOUND,mango
787646,passion fruit,FOUND,passion fruit
787646,pair,REPLACE,pear
787646,tomato,EXCLUDE,EXCLUDE
787646,banana,FOUND,banana
787646,lemons,REPLACE,lemon
787646,kiwi,FOUND,kiwi
787646,limes,REPLACE,lime
920371,kiwis,REPLACE,kiwi
920371,strawberries,REPLACE,strawberry
920371,oranges,REPLACE,orange
920371,apples,REPLACE,apple
920371,grapefruit,FOUND,grapefruit
920371,grapes,REPLACE,grape
920371,blueberries,REPLACE,blueberry
920371,raspberries,REPLACE,raspberry
920371,bananas,REPLACE,banana
920371,mangos,REPLACE,mango
920371,watermelon,FOUND,watermelon
920371,cantaloupe,FOUND,cantaloupe
920371,honeydew,FOUND,honeydew
920371,Bauman's,EXCLUDE,EXCLUDE
