Subject,Fluency_Item,Semantic_Similarity,Frequency_Value
5d7ff4aa50fda7001a863736,guitar,0.0001,6.898760165013722
5d7ff4aa50fda7001a863736,drums,0.5916838224339991,7.018846694851924
5d7ff4aa50fda7001a863736,violin,0.4965881878570346,6.951338150319873
5d7ff4aa50fda7001a863736,bass,0.5220951508691315,7.288116121425054
5d7ff4aa50fda7001a863736,harp,0.5121279616245886,6.741278952206826
5d7ff4aa50fda7001a863736,harmonica,0.7263702376136499,5.781804902934383
5d7ff4aa50fda7001a863736,clarinet,0.7138257066499493,6.346791742289724
5d7ff4aa50fda7001a863736,flute,0.7742893472069565,6.769443573089614
5d7ff4aa50fda7001a863736,saxophone,0.7071840498257159,6.054596203297687
5d7ff4aa50fda7001a863736,trombone,0.7237960836928732,6.036621311109213
5d7ff4aa50fda7001a863736,cello,0.5932421816151293,6.3459680033150745
5d7ff4aa50fda7001a863736,banjo,0.5299842668986328,6.104790874622127
5d7ff4aa50fda7001a863736,accordion,0.6073248362988201,5.998181716610119
5d7ff4aa50fda7001a863736,piano,0.5860215478889295,7.399421290164215
5d7ff4aa50fda7001a863736,armored,0.2700331646368701,6.647168900173593
5d7ff4aa50fda7001a863736,harmonica,0.28860430542360005,5.781804902934383
5d7ff4aa50fda7001a863736,xylophone,0.45205842092380477,5.419402207085503
5d7ff4aa50fda7001a863736,bongos,0.5474341581278543,4.911280153082187
5d7ff4aa50fda7001a863736,maracas,0.7805637355527086,4.990795999908181
5d7ff4aa50fda7001a863736,triangle,0.3928006904042436,7.249393929370973
5d7ff4aa50fda7001a863736,ukulele,0.38535029535892795,5.198197811418066
5f5aa60bef062519ff711fe6,violin,0.0001,6.951338150319873
5f5aa60bef062519ff711fe6,piano,0.6897426158280963,7.399421290164215
5f5aa60bef062519ff711fe6,guitar,0.7629715745658485,6.898760165013722
5f5aa60bef062519ff711fe6,bass,0.5576964748363314,7.288116121425054
5f5aa60bef062519ff711fe6,drums,0.5594338784084841,7.018846694851924
5f5aa60bef062519ff711fe6,triangle,0.3295886905797065,7.249393929370973
5f5aa60bef062519ff711fe6,flute,0.34763836306605667,6.769443573089614
5f5aa60bef062519ff711fe6,recorder,0.5843656507534369,7.200867453841867
