SID,entry,evaluation,replacement
60a48adfe091e410f4eaba34,Construction,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,manager,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,retail,REPLACE,tailor
60a48adfe091e410f4eaba34,sales,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,Tech,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,engineering,REPLACE,engineer
60a48adfe091e410f4eaba34,physical,REPLACE,physicist
60a48adfe091e410f4eaba34,therapist,FOUND,therapist
60a48adfe091e410f4eaba34,doctor,FOUND,doctor
60a48adfe091e410f4eaba34,occupational,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,therapist,FOUND,therapist
60a48adfe091e410f4eaba34,physician's,REPLACE,physicist
60a48adfe091e410f4eaba34,assistant,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,labor,REPLACE,actor
60a48adfe091e410f4eaba34,auditor,FOUND,auditor
60a48adfe091e410f4eaba34,auctioneer,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,real estate agent,FOUND,real estate agent
60a48adfe091e410f4eaba34,leasing,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,manager,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,office,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,worker,REPLACE,writer
60a48adfe091e410f4eaba34,veterinarian,FOUND,veterinarian
60a48adfe091e410f4eaba34,transporter,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,Rideshare,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,worker,REPLACE,writer
60a48adfe091e410f4eaba34,food,EXCLUDE,EXCLUDE
60a48adfe091e410f4eaba34,delivery,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,social worker,FOUND,social worker
610c59ee34cc312d7ca55e45,therapist,FOUND,therapist
610c59ee34cc312d7ca55e45,or,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,counselor,FOUND,counselor
610c59ee34cc312d7ca55e45,psychiatrist,FOUND,psychiatrist
610c59ee34cc312d7ca55e45,teacher,FOUND,teacher
610c59ee34cc312d7ca55e45,pharmacist,REPLACE,therapist
610c59ee34cc312d7ca55e45,doctor,FOUND,doctor
610c59ee34cc312d7ca55e45,lawyer,FOUND,lawyer
610c59ee34cc312d7ca55e45,a,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,cashier,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,the police,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,officer,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,private,REPLACE,writer
610c59ee34cc312d7ca55e45,investigator,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,Detective,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,entrepreneur,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,dentist,FOUND,dentist
610c59ee34cc312d7ca55e45,medical,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,assistance,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,case,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,manager,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,engineer,FOUND,engineer
610c59ee34cc312d7ca55e45,architects,REPLACE,architect
610c59ee34cc312d7ca55e45,Construction,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,athlete,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,Bashar,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,customer service,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,representative,EXCLUDE,EXCLUDE
610c59ee34cc312d7ca55e45,electrician,FOUND,electrician
6596a5cad60ef105b6c18897,president,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,vice,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,president,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,Speaker,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,of the House,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,Giant,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,secretary,FOUND,secretary
6596a5cad60ef105b6c18897,Dr,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,a lawyer,REPLACE,lawyer
6596a5cad60ef105b6c18897,teacher,FOUND,teacher
6596a5cad60ef105b6c18897,professor,FOUND,professor
6596a5cad60ef105b6c18897,Dean,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,principal,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,vice,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,principal,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,nurse,FOUND,nurse
6596a5cad60ef105b6c18897,a,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,nursing,REPLACE,nurse
6596a5cad60ef105b6c18897,assistant,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,nurse's,REPLACE,nurse
6596a5cad60ef105b6c18897,assistant,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,lab,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,technician,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,phlebotomist,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,preacher,REPLACE,teacher
6596a5cad60ef105b6c18897,property,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,manager,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,customer service,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,agent,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,cashier,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,electrician,FOUND,electrician
6596a5cad60ef105b6c18897,plumber,FOUND,plumber
6596a5cad60ef105b6c18897,architect,FOUND,architect
6596a5cad60ef105b6c18897,woodworker,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,race,REPLACE,rancher
6596a5cad60ef105b6c18897,car,REPLACE,caterer
6596a5cad60ef105b6c18897,driver,REPLACE,writer
6596a5cad60ef105b6c18897,ballerina,REPLACE,allergist
6596a5cad60ef105b6c18897,talk,REPLACE,tailor
6596a5cad60ef105b6c18897,show,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,host,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,radio,REPLACE,auditor
6596a5cad60ef105b6c18897,host,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,YouTuber,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,influencer,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,business,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,owner,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,Baker,EXCLUDE,EXCLUDE
6596a5cad60ef105b6c18897,chef,FOUND,chef
