Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items
5c1942e200849900010afdcd,0.4232083512210116,0.3052345805696694,6.372560102829491,0.8898103751522284,17
5c4a428161c51f0001e96b3f,0.3814046325201833,0.25177244980115526,5.796572491170818,1.0364837575630015,17
5d3cc9010e510a00013df6f6,0.31470671944843853,0.040885736160300966,6.103760369577445,0.7703525959287187,9
5e7fefe06c12706d47e35211,0.34580175216561526,0.195846965757915,5.870317738955235,0.765816596683175,16
5e8a76b3939b3072dc76fb5c,0.31561484942536266,0.05912388591254841,6.3090891346304625,0.7850463604874395,11
5ed9311e1a69d449577bb8cf,0.39798594858759956,0.26048979416365686,6.216246885760158,0.4846293413142037,9
5f6c102b6ec04317fc9a8127,0.3069180519927083,0.043034093841080034,6.414020789673404,0.5401608611740993,11
5fc6df58f380620a09116434,0.3793272982513481,0.18772330421253036,6.394358995564228,0.72717239119426,18
60da4f9aa1ced7efeecca18a,0.3441675579964434,0.046726623596898366,5.8672086794958,0.4453903345267377,12
60fcf1a04c245326d05076e0,0.15469119317754737,0.03151242739580668,5.780942496236899,1.0609818837539207,3
61035836646fb6ee2152f950,0.29428539125321357,0.03527623966509607,6.17585015025435,0.570257592967305,10
612e6569f68929afb886fb5c,0.3939264345913775,0.19268032529356752,6.117041890350634,0.9626862461122774,16
65512e3cc12f463bc327b7c3,0.30082469673485757,0.07503717035148469,6.367935281708075,0.7968549450678869,12
65778c02cde55736bb830eca,0.35533207162603425,0.23959331017425178,6.284047699214542,0.38117606335774806,11
6595e3b4dc9090390e4edb5f,0.41287826773892883,0.2669298025397644,6.214548685865362,0.4008997517944678,14
65c10fdabd93bdc59f95835b,0.39047170612499693,0.27260918600240214,6.2295190080132,1.1310578469535197,8
65c18079d4f634d2c8a0728c,0.35608999993344437,0.20408431997769122,6.425079514089695,0.9240312381889206,14
65cb586172a8853f26cc8eec,0.5195786304242345,0.3354475765645759,6.620630720864739,0.7120868179408716,11
65cbcaaab9e2fae86452af73,0.3176753606303467,0.09588189764616355,6.421523393157423,0.9798946920835032,8
65cc2139907d390e13480a97,0.3446721972128952,0.21321889319531576,6.397974545715074,0.5704462551372615,13
65d26dcd13d9c8026aa92c4a,0.3293404528273225,0.21134374112924906,5.7907535298750314,1.1194251758431701,15
65d6af2397543519d98f2498,0.5069281801189339,0.33760463435380966,6.344125359309868,0.3198031983171557,8
65e63b7fc845c96c2c2520bc,0.34848276433334757,0.19558323989274104,6.152617367196363,0.6986115345832273,16
65eeceee847314e8232923c9,0.26578130495085955,0.04768850217515247,5.732654039365131,0.7022708754446632,8
65ef726771fe85fd222416d1,0.43272654324377674,0.2432042636825681,5.972478072420776,0.6698702407817811,22
65f1ec7ae5a09035345db62e,0.433385805596107,0.30218594661211284,6.342281937469578,0.7666782007997686,25
65f36565fe88b95d6806e496,0.3587262061348565,0.2293282812554313,6.49106291123474,0.9268788970800211,11
65f3d5016e5acb0fd67df6ee,0.2805070056618722,0.09521179712595736,6.040988011061859,0.9699662375026983,5
