SID,entry,evaluation,replacement
787646,Hammer,REPLACE,hammer
787646,screw,REPLACE,scriber
787646,screwdriver,FOUND,screwdriver
787646,saw,FOUND,saw
787646,nails,EXCLUDE,EXCLUDE
787646,leveler,REPLACE,level
787646,chainsaw,FOUND,chainsaw
787646,water,EXCLUDE,EXCLUDE
787646,shovel,FOUND,shovel
787646,stapler,FOUND,stapler
787646,wrench,FOUND,wrench
787646,tweezers,EXCLUDE,EXCLUDE
787646,2,EXCLUDE,EXCLUDE
787646,below,EXCLUDE,EXCLUDE
787646,measuring,EXCLUDE,EXCLUDE
787646,tape,REPLACE,stapler
898793,tools,EXCLUDE,EXCLUDE
898793,enough,EXCLUDE,EXCLUDE
898793,a,EXCLUDE,EXCLUDE
898793,wrench,FOUND,wrench
898793,a screwdriver,REPLACE,screwdriver
898793,a,EXCLUDE,EXCLUDE
898793,hammer,FOUND,hammer
898793,a liar,EXCLUDE,EXCLUDE
898793,tweezer,EXCLUDE,EXCLUDE
898793,okay,EXCLUDE,EXCLUDE
898793,I'm,EXCLUDE,EXCLUDE
898793,going to,EXCLUDE,EXCLUDE
898793,Branch,REPLACE,wrench
898793,into,EXCLUDE,EXCLUDE
898793,I,EXCLUDE,EXCLUDE
898793,don't,EXCLUDE,EXCLUDE
898793,know how,EXCLUDE,EXCLUDE
898793,broad,EXCLUDE,EXCLUDE
898793,this,REPLACE,chisel
898793,category is,EXCLUDE,EXCLUDE
898793,that like,REPLACE,chalk line
898793,makeup,EXCLUDE,EXCLUDE
898793,tools,EXCLUDE,EXCLUDE
898793,I guess you could,EXCLUDE,EXCLUDE
898793,go for,REPLACE,fork
898793,like,REPLACE,sickle
898793,brushes,REPLACE,brush
898793,makeup,EXCLUDE,EXCLUDE
898793,brushes,REPLACE,brush
898793,and generally,EXCLUDE,EXCLUDE
898793,Beauty,EXCLUDE,EXCLUDE
898793,sponges,EXCLUDE,EXCLUDE
898793,and I,REPLACE,hand saw
898793,don't,EXCLUDE,EXCLUDE
898793,know I,EXCLUDE,EXCLUDE
898793,guess it,EXCLUDE,EXCLUDE
898793,has to be,EXCLUDE,EXCLUDE
898793,products,EXCLUDE,EXCLUDE
898793,other things,EXCLUDE,EXCLUDE
898793,and then,EXCLUDE,EXCLUDE
898793,whatever,EXCLUDE,EXCLUDE
898793,other things,EXCLUDE,EXCLUDE
898793,you might,EXCLUDE,EXCLUDE
898793,need to,EXCLUDE,EXCLUDE
898793,use,EXCLUDE,EXCLUDE
898793,for is,REPLACE,fork
898793,this,REPLACE,chisel
898793,supposed to be,EXCLUDE,EXCLUDE
898793,more like,EXCLUDE,EXCLUDE
898793,work or,EXCLUDE,EXCLUDE
898793,like,REPLACE,sickle
898793,like working,EXCLUDE,EXCLUDE
898793,on a car,EXCLUDE,EXCLUDE
898793,kind of thing,EXCLUDE,EXCLUDE
898793,we're,EXCLUDE,EXCLUDE
898793,going to be any,EXCLUDE,EXCLUDE
898793,type of,EXCLUDE,EXCLUDE
898793,film,REPLACE,file
898793,time,REPLACE,tiller
898793,okay,EXCLUDE,EXCLUDE
898793,well I,EXCLUDE,EXCLUDE
898793,guess,REPLACE,gouge
898793,like painting,EXCLUDE,EXCLUDE
898793,like,REPLACE,sickle
898793,artist,EXCLUDE,EXCLUDE
898793,tools,EXCLUDE,EXCLUDE
898793,you would,EXCLUDE,EXCLUDE
898793,need,EXCLUDE,EXCLUDE
898793,like a,EXCLUDE,EXCLUDE
898793,cup,EXCLUDE,EXCLUDE
898793,or something,EXCLUDE,EXCLUDE
898793,for,REPLACE,fork
898793,water,EXCLUDE,EXCLUDE
898793,and a,REPLACE,hand saw
898793,paint,EXCLUDE,EXCLUDE
898793,palette,REPLACE,mallet
898793,and then,EXCLUDE,EXCLUDE
898793,paint,EXCLUDE,EXCLUDE
898793,and,REPLACE,sander
898793,different,EXCLUDE,EXCLUDE
898793,I guess,EXCLUDE,EXCLUDE
898793,trays,REPLACE,rasp
898793,for,REPLACE,fork
898793,mixing,EXCLUDE,EXCLUDE
898793,and,REPLACE,sander
898793,paper,REPLACE,planer
898793,campus2campus,EXCLUDE,EXCLUDE
898793,you so,EXCLUDE,EXCLUDE
898793,whatever,EXCLUDE,EXCLUDE
898793,it's,EXCLUDE,EXCLUDE
898793,called,REPLACE,mallet
898793,I guess,EXCLUDE,EXCLUDE
898793,for a,REPLACE,fork
898793,car you,EXCLUDE,EXCLUDE
898793,would,EXCLUDE,EXCLUDE
898793,need,EXCLUDE,EXCLUDE
898793,which was,EXCLUDE,EXCLUDE
898793,which,EXCLUDE,EXCLUDE
898793,important,EXCLUDE,EXCLUDE
898793,on that,EXCLUDE,EXCLUDE
898793,I'm,EXCLUDE,EXCLUDE
898793,going to say,EXCLUDE,EXCLUDE
898793,some,REPLACE,shovel
898793,type of,EXCLUDE,EXCLUDE
898793,Blake,REPLACE,rake
898793,if,EXCLUDE,EXCLUDE
898793,you're,EXCLUDE,EXCLUDE
898793,working in,EXCLUDE,EXCLUDE
898793,a,EXCLUDE,EXCLUDE
898793,workshop,EXCLUDE,EXCLUDE
898793,kind of,EXCLUDE,EXCLUDE
898793,area with,EXCLUDE,EXCLUDE
898793,tools,EXCLUDE,EXCLUDE
898793,I would,EXCLUDE,EXCLUDE
898793,say,REPLACE,saw
898793,maybe,EXCLUDE,EXCLUDE
898793,some sort of,EXCLUDE,EXCLUDE
898793,like,REPLACE,sickle
898793,heat,EXCLUDE,EXCLUDE
898793,gun,EXCLUDE,EXCLUDE
898793,or some,EXCLUDE,EXCLUDE
898793,type of,EXCLUDE,EXCLUDE
898793,like,REPLACE,sickle
898793,welding,EXCLUDE,EXCLUDE
898793,tools,EXCLUDE,EXCLUDE
898793,till,REPLACE,tiller
898793,I,EXCLUDE,EXCLUDE
898793,combined,EXCLUDE,EXCLUDE
898793,Metals,EXCLUDE,EXCLUDE
898793,together,EXCLUDE,EXCLUDE
898793,maybe,EXCLUDE,EXCLUDE
898793,like a,EXCLUDE,EXCLUDE
898793,hot,REPLACE,hoe
898793,glue,REPLACE,gouge
898793,gun,EXCLUDE,EXCLUDE
898793,or a,EXCLUDE,EXCLUDE
898793,knife,EXCLUDE,EXCLUDE
898793,or like,EXCLUDE,EXCLUDE
