Subject,Fluency_Item,Semantic_Similarity,Frequency_Value
547183,hammer,0.0001,7.197415292597137
547183,screwdriver,0.3196661886230372,6.001457216271198
547183,trowel,0.46699445735901113,5.936826784100971
547183,drill,0.24315895167352997,7.393449371246766
547183,trowel,0.24315895167352997,5.936826784100971
547183,tack hammer,0.518608720259777,4.1791782292097945
547183,wrecking bar,0.308666939801282,4.051113916777601
547183,mallet,0.2222314463432562,6.370154884897625
547183,wrench,0.3348855971543694,6.532825439548377
610108,hammer,0.0001,7.197415292597137
610108,saw,0.4943475868636982,8.418680849630942
610108,screwdriver,0.30617912420295845,6.001457216271198
610108,stapler,0.27072146795271523,5.514736304434669
610108,pencil,0.0685144638580476,7.210100863153848
610108,file,0.0001,8.13081476144913
610108,pencil,0.0001,7.210100863153848
610108,file,0.0001,8.13081476144913
610108,pliers,0.4960168625248862,6.10150787124891
610108,clamp,0.2149993654171819,6.813513737764346
610108,clamp,1.0,6.813513737764346
610108,brush,0.3070864162427809,7.437640247522655
610108,router,0.32654294912353254,6.502316620319379
610108,protractor,0.13491575765385344,5.739845176030669
787646,hammer,0.0001,7.197415292597137
787646,scriber,0.21259451149443365,5.1776490267778055
787646,screwdriver,0.34916632890317456,6.001457216271198
787646,saw,0.30617912420295845,8.418680849630942
787646,level,0.47332534978163765,8.656133564415384
787646,chainsaw,0.4833678609502746,5.453888359611673
787646,shovel,0.4404173558545358,6.729044612858461
787646,stapler,0.21572993250713401,5.514736304434669
787646,wrench,0.3613668950444877,6.532825439548377
787646,stapler,0.3613668950444877,5.514736304434669
898793,wrench,0.0001,6.532825439548377
898793,screwdriver,0.34330426274898784,6.001457216271198
898793,hammer,0.3196661886230372,7.197415292597137
898793,wrench,0.34467222730743363,6.532825439548377
898793,chisel,0.4013782937656789,6.444758139888417
898793,chalk line,0.2682606124110857,4.976349979003273
898793,fork,0.27623440753988693,7.259725843268752
898793,sickle,0.23650653079309714,6.584209401252473
898793,brush,0.2598987409770763,7.437640247522655
898793,brush,1.0,7.437640247522655
898793,hand saw,0.24129793922637088,4.871438657086664
898793,fork,0.6328933663638902,7.259725843268752
898793,chisel,0.2106019823529881,6.444758139888417
898793,sickle,0.43967891692480965,6.584209401252473
898793,file,0.13426398678927387,8.13081476144913
898793,tiller,0.014843641891251202,6.248766784621536
898793,gouge,0.0001,5.961738985675386
898793,sickle,0.2353542379938578,6.584209401252473
898793,fork,0.23650653079309714,7.259725843268752
898793,hand saw,0.6328933663638902,4.871438657086664
898793,mallet,0.26697698479067755,6.370154884897625
898793,sander,0.3782943009464743,6.1870001015596126
898793,rasp,0.3081086002237834,5.825879650444607
898793,fork,0.20107267861752143,7.259725843268752
898793,sander,0.2446004292957813,6.1870001015596126
898793,planer,0.33256607242824365,6.021369183810317
898793,mallet,0.22232505309380113,6.370154884897625
898793,fork,0.1891624288198558,7.259725843268752
898793,shovel,0.1528868163636773,6.729044612858461
898793,rake,0.22330330834469037,6.610868531869008
898793,saw,0.39831977470644797,8.418680849630942
898793,sickle,0.38612059269793386,6.584209401252473
898793,sickle,1.0,6.584209401252473
898793,tiller,0.08569033941045012,6.248766784621536
898793,hoe,0.05616724238413495,6.572011451726313
898793,gouge,0.6385226492853134,5.961738985675386
898793,sickle,0.2353542379938578,6.584209401252473
898793,router,0.2944346400384519,6.502316620319379
898793,fork,0.19003086251648305,7.259725843268752
898793,sander,0.2446004292957813,6.1870001015596126
898793,scriber,0.3503662548465688,5.1776490267778055
898793,sander,0.3503662548465688,6.1870001015596126
920371,saw,0.0001,8.418680849630942
920371,hammer,0.4943475868636982,7.197415292597137
920371,drill,0.19630415323258965,7.393449371246766
920371,screwdriver,0.3024321993909843,6.001457216271198
920371,tack hammer,0.4173015805463707,4.1791782292097945
920371,wheelbarrow,0.14488894329947644,5.977593754686148
920371,scriber,0.08918907357777761,5.1776490267778055
920371,router,0.6567861274514354,6.502316620319379
