Subject,Fluency_Item,Semantic_Similarity,Frequency_Value
5c1942e200849900010afdcd,rose,0.0001,8.066081313279415
5c1942e200849900010afdcd,violet,0.10713292950165831,7.164722235665998
5c1942e200849900010afdcd,sunflower,0.4622263103571209,6.529507221794156
5c1942e200849900010afdcd,daffodil,0.15738644464106755,5.724225881887486
5c1942e200849900010afdcd,lily,0.2349768959231774,7.074007783533712
5c1942e200849900010afdcd,aster,0.34585163194719726,6.4235763036627995
5c1942e200849900010afdcd,lily,0.34585163194719726,7.074007783533712
5c1942e200849900010afdcd,waxflower,0.33529750105045875,3.6471872978959894
5c1942e200849900010afdcd,lily,0.33529750105045875,7.074007783533712
5c1942e200849900010afdcd,tulip,0.2990011030010893,6.2417951824157685
5c1942e200849900010afdcd,chrysanthemum,0.18242400218372445,6.08657656784565
5c1942e200849900010afdcd,magnolia,0.27389274828948285,6.413832161003756
5c4a428161c51f0001e96b3f,waxflower,0.0001,3.6471872978959894
5c4a428161c51f0001e96b3f,iris,0.3993711357499312,6.971144705413244
5c4a428161c51f0001e96b3f,tulip,0.3622398392539927,6.2417951824157685
5c4a428161c51f0001e96b3f,rose,0.26965602419948653,8.066081313279415
5c4a428161c51f0001e96b3f,lavender,0.20025778414057505,6.575521176594295
5c4a428161c51f0001e96b3f,sunflower,0.11926254803629321,6.529507221794156
5c4a428161c51f0001e96b3f,iris,0.3575164090323688,6.971144705413244
5c4a428161c51f0001e96b3f,waxflower,0.3993711357499312,3.6471872978959894
5c4a428161c51f0001e96b3f,waxflower,1.0,3.6471872978959894
5c4a428161c51f0001e96b3f,bluebell,0.06209251355457801,5.422642359062103
5c4a428161c51f0001e96b3f,windflower,0.08830840305445431,4.618236424563806
5c4a428161c51f0001e96b3f,rose,0.2205141507185956,8.066081313279415
5c4a428161c51f0001e96b3f,daffodil,0.16292051552026177,5.724225881887486
5c4a428161c51f0001e96b3f,waxflower,0.2602730529006456,3.6471872978959894
5c4a428161c51f0001e96b3f,statice,0.07854950867409416,4.953348874230912
5c4a428161c51f0001e96b3f,waxflower,0.07854950867409416,3.6471872978959894
5d3cc9010e510a00013df6f6,rose,0.0001,8.066081313279415
5d3cc9010e510a00013df6f6,sunflower,0.11193279694776204,6.529507221794156
5d3cc9010e510a00013df6f6,tulip,0.17504860578740733,6.2417951824157685
5d3cc9010e510a00013df6f6,lily,0.2990011030010893,7.074007783533712
5d3cc9010e510a00013df6f6,daisy,0.33681566134114893,6.7967058504094195
5d3cc9010e510a00013df6f6,chrysanthemum,0.3383344408653237,6.08657656784565
5e7fefe06c12706d47e35211,lily,0.0001,7.074007783533712
5e7fefe06c12706d47e35211,daisy,0.33681566134114893,6.7967058504094195
5e7fefe06c12706d47e35211,sunflower,0.3496958212756416,6.529507221794156
5e7fefe06c12706d47e35211,magnolia,0.32375859063612344,6.413832161003756
5e7fefe06c12706d47e35211,waxflower,0.3132024927052449,3.6471872978959894
5e7fefe06c12706d47e35211,rose,0.16550727977544966,8.066081313279415
5e7fefe06c12706d47e35211,tulip,0.26965602419948653,6.2417951824157685
5e7fefe06c12706d47e35211,clover,0.18716049180726835,7.107327009810161
5e8a76b3939b3072dc76fb5c,daisy,0.0001,6.7967058504094195
5e8a76b3939b3072dc76fb5c,iris,0.5640535776099462,6.971144705413244
5e8a76b3939b3072dc76fb5c,tulip,0.3622398392539927,6.2417951824157685
5e8a76b3939b3072dc76fb5c,sunflower,0.17504860578740733,6.529507221794156
5e8a76b3939b3072dc76fb5c,catmint,0.1347990455352408,4.511428784316226
5e8a76b3939b3072dc76fb5c,rose,0.22554333116983283,8.066081313279415
5e8a76b3939b3072dc76fb5c,violet,0.10713292950165831,7.164722235665998
5e8a76b3939b3072dc76fb5c,clover,0.354623224286321,7.107327009810161
5ed9311e1a69d449577bb8cf,rose,0.0001,8.066081313279415
5ed9311e1a69d449577bb8cf,tulip,0.26965602419948653,6.2417951824157685
5ed9311e1a69d449577bb8cf,lily,0.2990011030010893,7.074007783533712
5ed9311e1a69d449577bb8cf,daffodil,0.2349768959231774,5.724225881887486
5ed9311e1a69d449577bb8cf,sunflower,0.15738644464106755,6.529507221794156
5ed9311e1a69d449577bb8cf,daisy,0.3496958212756416,6.7967058504094195
5ed9311e1a69d449577bb8cf,lavender,0.27092127600653537,6.575521176594295
5f6c102b6ec04317fc9a8127,tulip,0.0001,6.2417951824157685
5f6c102b6ec04317fc9a8127,daisy,0.33663850082699587,6.7967058504094195
5f6c102b6ec04317fc9a8127,rose,0.27498765831651206,8.066081313279415
5f6c102b6ec04317fc9a8127,sunflower,0.11193279694776204,6.529507221794156
5f6c102b6ec04317fc9a8127,violet,0.4622263103571209,7.164722235665998
5f6c102b6ec04317fc9a8127,poppy,0.1568294068503202,6.540694279084543
5f6c102b6ec04317fc9a8127,lavender,0.20924811969452684,6.575521176594295
5f6c102b6ec04317fc9a8127,daffodil,0.2306566420400591,5.724225881887486
5f6c102b6ec04317fc9a8127,orchid,0.21113626330995228,6.434717209434842
5fc6df58f380620a09116434,daisy,0.0001,6.7967058504094195
5fc6df58f380620a09116434,daffodil,0.2355181167193131,5.724225881887486
5fc6df58f380620a09116434,rose,0.16292051552026177,8.066081313279415
