Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items
5d7ff4aa50fda7001a863736,0.45586249479530433,0.06198395308491143,6.951827631954208,1.2644714061625775,11
5f5aa60bef062519ff711fe6,0.4569020558226384,0.14305075365230047,6.324009489036677,1.3113924965534454,12
60a48adfe091e410f4eaba34,0.501335219645683,0.13990185322453577,7.0599224120460065,0.9553195589447124,11
60d731567049e5132e3cc4d4,0.3713871213351779,0.13976298385422523,6.672823894725574,1.225784027575365,22
63e802622f8052bd67d6c5f0,0.46243181405997336,0.08730274919404173,7.391509731505218,1.21739550746411,8
63ea4ab1ce4168cbe9f63775,0.40464618828853804,0.20451728398508315,6.362869469955816,1.3024539980966665,17
65b15afd94153c1f50c92493,0.4029831811111916,0.11342078149310474,7.051645650037271,1.0376731329496522,14
65c25cf77dca9d7ca7d9ebdb,0.4072168675614425,0.1678956225710104,6.76311266636844,1.2165999094438393,18
65cb63e160bb47fbf9349269,0.37534979179299344,0.1387234038626255,7.5108806468147735,0.8114246229216208,14
65cc19b4b3d48a22dfc6756d,0.46343998745886844,0.08935469239188265,7.090171308590032,0.9406451040400042,12
65d54b3b524fcafb543d1b23,0.48131810301161704,0.2501338901180967,5.777694200981937,1.5198811646838417,11
65d6a09286a0c99e632a46dd,0.3125385739519278,0.1688175887193959,7.046566175397898,1.5955283594926064,12
65e1f75ab3efd22e847cfbf0,0.47062485554141137,0.13252586237194722,6.383995982466046,1.2410089766475392,14
65e358d9c5e3ee026268b2a7,0.5219890402006577,0.18125244722641817,6.254681378716378,1.1207682136530552,24
65e862f844f1b7a803bb3c5a,0.4013549313381881,0.11822754508468133,7.007554009664994,1.2227161210867707,14
