Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items
5885f97f41da4500014d3645,0.3081288119658902,0.0917028337957142,6.373829265009022,0.8210687060557836,13
5d7ff4aa50fda7001a863736,0.2989384200998694,0.1189051682388009,6.540973783518128,0.6172209868026031,20
5f1f3581b5cf3e103cc545c9,0.35137205514349573,0.1493181189664027,5.97564843259853,0.9985687185944402,3
5f5aa60bef062519ff711fe6,0.289116736924267,0.17213910334013716,6.710536217180548,0.7206481299841796,11
6001487015e5f62961639e7d,0.2907400343411381,0.09811556760669785,6.57579851518714,0.639407691976328,22
600f9342e7bc5518fa9ca92a,0.3097878468846773,0.1221619180203814,6.675626594052503,0.5791795322267472,12
601f6a2231a2904b79df1671,0.3409017139655553,0.12892938908351317,6.479540094391458,0.6679641605971723,15
6073e0d481953bbd2cd61145,0.31256688511329406,0.11436732018969047,6.493519500192851,0.7234704889382406,14
6081806ab383aa89f6c61940,0.3085136203238345,0.13244449754199095,6.785958915420204,0.8371914354166586,21
60a48adfe091e410f4eaba34,0.36022665221056394,0.10835508607915795,6.652331575175646,0.7398872724172987,13
60d731567049e5132e3cc4d4,0.3299384521496327,0.1375827339197524,6.327067926078782,0.9782161254180324,21
610c59ee34cc312d7ca55e45,0.3068256977077505,0.1161598039931036,6.348941116738036,0.6744444761661884,20
61363ce02e6022a741d63a6e,0.3504118148036266,0.1202160221064513,6.860581429395769,0.5059799831319816,14
629e241d171ec6698e05f149,0.34763648995478524,0.21618948325108558,6.728729742847734,0.6757919229582755,19
63619eb02e5bd8f4f7bd138a,0.40567449548880974,0.21508427482536396,6.5685354068978015,0.6948861620838548,14
63e802622f8052bd67d6c5f0,0.2627607627538735,0.13023974576962488,6.517371209491935,0.6187470124328629,15
63ea4ab1ce4168cbe9f63775,0.325866776774128,0.10335643460980407,6.512076784850701,0.8739647836052694,30
654108d38225e168af4b1fa0,0.30925991243250345,0.1412740343702334,6.678357904617376,0.6796295573289576,16
6554de7d91c1b1bf51104fda,0.36212299558346556,0.13443413121382822,6.535075802586492,0.7850227436477064,19
656e3caa43f1f7f0615252ff,0.34313388488220237,0.1423529230759999,6.362158554789931,0.7647113003295802,15
6596a5cad60ef105b6c18897,0.5190485441727609,0.33595742149490665,6.7784449548296895,0.9026130792895787,25
65b15afd94153c1f50c92493,0.29919783808029893,0.11957641560789298,6.531182650683413,0.6347713044889932,26
65c25cf77dca9d7ca7d9ebdb,0.30290794870534443,0.21478020708589016,6.121154135198427,0.9919881649061347,15
65cb63e160bb47fbf9349269,0.3372459832686998,0.09804992332061623,6.285607601314783,1.138688013594955,7
65cc19b4b3d48a22dfc6756d,0.2839175528107882,0.12453905905222332,6.548952649043299,1.0909496234193723,8
65d54b3b524fcafb543d1b23,0.3692016413522699,0.22387633783762015,6.472888176733365,0.6884592967098631,13
65d6a09286a0c99e632a46dd,0.3458808815803853,0.13190481402753562,6.453282902809969,1.1217624437027374,19
65e1f75ab3efd22e847cfbf0,0.34001406022748676,0.14596406767068204,6.599708088748274,0.7027527278975595,26
65e358d9c5e3ee026268b2a7,0.31276193490743887,0.2247659115061197,6.3814138865398755,0.8404004562217106,16
65e862f844f1b7a803bb3c5a,0.34717457245507083,0.1358834591684778,6.354951163354744,0.8297365819714771,17
