SID,entry,evaluation,replacement
538590,soccer,FOUND,soccer
538590,Presby,EXCLUDE,EXCLUDE
538590,football,FOUND,football
538590,tennis,FOUND,tennis
538590,pickleball,EXCLUDE,EXCLUDE
538590,swimming,FOUND,swimming
538590,boxing,FOUND,boxing
538590,kickboxing,FOUND,kickboxing
538590,Taekwondo,REPLACE,taekwondo
538590,to,REPLACE,pato
538590,jitsu,REPLACE,jujutsu
538590,karate,FOUND,karate
538590,wrestling,FOUND,wrestling
538590,bodybuilder,REPLACE,bodybuilding
538590,fencing,FOUND,fencing
538590,gymnastics,FOUND,gymnastics
538590,weightlifting,FOUND,weightlifting
538590,Pilates,REPLACE,pilates
538590,cycling,FOUND,cycling
538590,dance,EXCLUDE,EXCLUDE
538590,soccer,FOUND,soccer
538590,Presby,EXCLUDE,EXCLUDE
538590,football,FOUND,football
538590,tennis,FOUND,tennis
538590,pickleball,EXCLUDE,EXCLUDE
538590,swimming,FOUND,swimming
538590,boxing,FOUND,boxing
538590,kickboxing,FOUND,kickboxing
538590,Taekwondo,REPLACE,taekwondo
538590,to,REPLACE,pato
538590,jitsu,REPLACE,jujutsu
538590,karate,FOUND,karate
538590,wrestling,FOUND,wrestling
538590,bodybuilder,REPLACE,bodybuilding
538590,fencing,FOUND,fencing
538590,gymnastics,FOUND,gymnastics
538590,weightlifting,FOUND,weightlifting
538590,Pilates,REPLACE,pilates
538590,cycling,FOUND,cycling
538590,dance,EXCLUDE,EXCLUDE
395439,Sports,EXCLUDE,EXCLUDE
395439,rolling,REPLACE,rowing
395439,basketball,FOUND,basketball
395439,soccer,FOUND,soccer
395439,football,FOUND,football
395439,anvil,EXCLUDE,EXCLUDE
395439,fencing,FOUND,fencing
395439,track,EXCLUDE,EXCLUDE
395439,and,REPLACE,sanda
395439,field,EXCLUDE,EXCLUDE
395439,cross-country,EXCLUDE,EXCLUDE
395439,volleyball,FOUND,volleyball
395439,beach,EXCLUDE,EXCLUDE
395439,volleyball,FOUND,volleyball
395439,baseball,FOUND,baseball
395439,hockey,FOUND,hockey
395439,basketball,FOUND,basketball
395439,men's,EXCLUDE,EXCLUDE
395439,women's,EXCLUDE,EXCLUDE
395439,marathons,REPLACE,marathon
395439,triathlons,REPLACE,triathlon
395439,swimming,FOUND,swimming
395439,horse,REPLACE,horseball
395439,racing,REPLACE,rafting
395439,Esports,EXCLUDE,EXCLUDE
395439,settling,REPLACE,wrestling
395439,lacrosse,EXCLUDE,EXCLUDE
395439,squash,EXCLUDE,EXCLUDE
395439,tennis,FOUND,tennis
395439,racquetball,REPLACE,basketball
395439,paddle,EXCLUDE,EXCLUDE
395439,golf,FOUND,golf
929641,football,FOUND,football
929641,basketball,FOUND,basketball
929641,baseball,FOUND,baseball
929641,tennis,FOUND,tennis
929641,badminton,FOUND,badminton
929641,quidditch,EXCLUDE,EXCLUDE
929641,Cricut,REPLACE,cricket
929641,tagged,EXCLUDE,EXCLUDE
929641,hide,EXCLUDE,EXCLUDE
929641,and,REPLACE,sanda
929641,seek,EXCLUDE,EXCLUDE
929641,rugby,FOUND,rugby
929641,soccer,FOUND,soccer
929641,boxing,FOUND,boxing
929641,MMA,EXCLUDE,EXCLUDE
929641,jiu,EXCLUDE,EXCLUDE
929641,jitsu,REPLACE,jujutsu
929641,wrestling,FOUND,wrestling
929641,tenants,REPLACE,tennis
929641,pickleball,EXCLUDE,EXCLUDE
929641,racket,REPLACE,cricket
929641,ball,REPLACE,football
4144,Sports,EXCLUDE,EXCLUDE
4144,football,FOUND,football
4144,American,EXCLUDE,EXCLUDE
4144,Football,REPLACE,football
4144,League,EXCLUDE,EXCLUDE
4144,Soccer,REPLACE,soccer
4144,basketball,FOUND,basketball
4144,baseball,FOUND,baseball
4144,volleyball,FOUND,volleyball
4144,badminton,FOUND,badminton
4144,pickleball,EXCLUDE,EXCLUDE
4144,field,EXCLUDE,EXCLUDE
4144,hockey,FOUND,hockey
4144,air,EXCLUDE,EXCLUDE
4144,hockey,FOUND,hockey
4144,air,EXCLUDE,EXCLUDE
4144,hockey,FOUND,hockey
4144,like,EXCLUDE,EXCLUDE
4144,Ross,EXCLUDE,EXCLUDE
4144,Riverside,EXCLUDE,EXCLUDE
4144,baseball,FOUND,baseball
4144,I'm,EXCLUDE,EXCLUDE
4144,sad,REPLACE,sanda
4144,basketball,FOUND,basketball
4144,I might,EXCLUDE,EXCLUDE
4144,already,EXCLUDE,EXCLUDE
4144,cricket,FOUND,cricket
4144,March,REPLACE,archery
4144,Madness,EXCLUDE,EXCLUDE
4144,games,EXCLUDE,EXCLUDE
4144,golf,FOUND,golf
4144,Regal,EXCLUDE,EXCLUDE
4144,Cantera,EXCLUDE,EXCLUDE
4144,cheersport,EXCLUDE,EXCLUDE
4144,Exodus,EXCLUDE,EXCLUDE
4144,Sports,EXCLUDE,EXCLUDE
4144,balls,EXCLUDE,EXCLUDE
4144,gloves,EXCLUDE,EXCLUDE
4144,stats,EXCLUDE,EXCLUDE
4144,birdies,EXCLUDE,EXCLUDE
910517,tennis,FOUND,tennis
910517,basketball,FOUND,basketball
910517,soccer,FOUND,soccer
910517,football,FOUND,football
910517,rugby,FOUND,rugby
910517,badminton,FOUND,badminton
910517,volleyball,FOUND,volleyball
910517,swimming,FOUND,swimming
910517,track,EXCLUDE,EXCLUDE
910517,and,REPLACE,sanda
910517,field,EXCLUDE,EXCLUDE
910517,Marathon,REPLACE,marathon
910517,Triathlon,REPLACE,triathlon
910517,decathlon,FOUND,decathlon
910517,rowing,FOUND,rowing
910517,skiing,FOUND,skiing
910517,snowboarding,FOUND,snowboarding
910517,skeleton,FOUND,skeleton
910517,ice skating,FOUND,ice skating
910517,gymnastics,FOUND,gymnastics
910517,wrestling,FOUND,wrestling
910517,Taekwondo,REPLACE,taekwondo
910517,Judo,REPLACE,judo
910517,karate,FOUND,karate
910517,golf,FOUND,golf
910517,synchronized,EXCLUDE,EXCLUDE
910517,swimming,FOUND,swimming
910517,the,EXCLUDE,EXCLUDE
910517,artistic,EXCLUDE,EXCLUDE
910517,gymnastics,FOUND,gymnastics
910517,and,REPLACE,sanda
910517,rhythmic,EXCLUDE,EXCLUDE
910517,gymnastics,FOUND,gymnastics
910517,dodgeball,REPLACE,horseball
910517,pickleball,EXCLUDE,EXCLUDE
