vocab
apron
bakeware
blender
bottle opener
bottle stopper
bread box
bread maker
butter dish
cabinets
can opener
cheese grater
cheese slicer
coasters
cocktail shaker
coffee grinder
coffee maker
colander
compost bin
condiment holders
cookie jar
cookware
corkscrew
countertops
creamer
cutting board
dish rack
dishwasher
drying mat
egg cooker
electric kettle
food processor
food scale
french press
fruit bowl
garlic press
grater
hand mixer
highball glasses
honey pot
ice bucket
ice cream maker
ice scoop
ice tongs
instant pot
jam jar
juicer
kettle
kitchen knives
kitchen scissors
kitchen timer
ladle
martini glasses
measuring cups
measuring spoons
microwave
mixing bowls
mortar and pestle
oil and vinegar bottles
old fashioned glasses
oven
oven mitts
pantry
pasta maker
peeler
pint glasses
pot holders
pressure cooker
recycling bin
refrigerator
rice cooker
rolling pin
salad spinner
salt and pepper shakers
sandwich maker
shot glasses
sink
slow cooker
spatula
spice jars
spice rack
stand mixer
stove
strainer
sugar bowl
tea bag box
tea bag caddy
tea bag container
tea bag dispenser
tea bag holder
tea bag organizer
tea bag squeezer
tea bag stand
tea caddy
tea cozy
tea cups
tea infuser
tea kettle
tea pot
tea spoon
tea spoon rest
tea strainer
tea towels
tea tray
thermometer
toaster
tongs
trash can
utensils
vegetable basket
waffle maker
whisk
wine aerator
wine decanter
wine glasses
wine opener
wine preserver
wine rack
