Subject,Fluency_Item,Semantic_Similarity,Frequency_Value
5885f97f41da4500014d3645,onion,0.0001,6.981576620984276
5885f97f41da4500014d3645,carrot,0.35315075877102164,6.545466947014661
5885f97f41da4500014d3645,lettuce,0.4744897720037615,6.744348537962424
5885f97f41da4500014d3645,spinach,0.4995604140709855,6.599444300369423
5885f97f41da4500014d3645,squash,0.44483547528055967,6.58100829294984
5885f97f41da4500014d3645,eggplant,0.478015406035705,6.0960478650027285
5885f97f41da4500014d3645,broccoli,0.4449069160786192,6.318383717734962
5885f97f41da4500014d3645,asparagus,0.5956877027572016,6.508609702589223
5885f97f41da4500014d3645,radish,0.4684250446442866,6.072954273193799
5d7ff4aa50fda7001a863736,broccoli,0.0001,6.318383717734962
5d7ff4aa50fda7001a863736,carrot,0.5380163734163478,6.545466947014661
5d7ff4aa50fda7001a863736,celery,0.4118945263183449,6.661356768268043
5d7ff4aa50fda7001a863736,cabbage,0.493729761545708,6.886287969490889
5d7ff4aa50fda7001a863736,asparagus,0.4568336382565594,6.508609702589223
5d7ff4aa50fda7001a863736,pea,0.4155584895659703,6.847401992297701
5d7ff4aa50fda7001a863736,lettuce,0.35417093506688624,6.744348537962424
5d7ff4aa50fda7001a863736,cauliflower,0.3961549786154328,6.334097322604254
5d7ff4aa50fda7001a863736,corn,0.3752277095154659,7.872430275662293
5d7ff4aa50fda7001a863736,eggplant,0.29957707681714907,6.0960478650027285
5d7ff4aa50fda7001a863736,cucumber,0.49749618224718506,6.4839592474329875
5d7ff4aa50fda7001a863736,potato,0.38056615301858165,7.285187956677416
5d7ff4aa50fda7001a863736,soybean,0.2316643889553811,6.890203929098469
5d7ff4aa50fda7001a863736,spinach,0.34976667892951174,6.599444300369423
5d7ff4aa50fda7001a863736,onion,0.3135699332235493,6.981576620984276
5d7ff4aa50fda7001a863736,garlic,0.5037147291701773,6.939928843710522
5d7ff4aa50fda7001a863736,turnip,0.32054591362870277,6.292654066070939
5f1f3581b5cf3e103cc545c9,cucumber,0.0001,6.4839592474329875
