Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5885f97f41da4500014d3645,0.3719239102626435,0.14231780868525615,6.592581104800061,0.9170630105857995,5.0,simdrop,0,5.0,0.0
5d7ff4aa50fda7001a863736,0.36640769438629056,0.09643234320125499,6.949950650949241,0.5777447047540275,12.0,simdrop,3,3.0,0.7071067811865476
5f1f3581b5cf3e103cc545c9,1.0,,7.950023097671637,0.0,2.0,simdrop,0,2.0,0.0
5f5aa60bef062519ff711fe6,0.4948945112214961,0.28607901105387523,6.909083335012226,0.736716345871798,11.0,simdrop,3,2.75,0.82915619758885
6001487015e5f62961639e7d,0.4520878710588004,0.2701177213754938,7.405879400818383,0.368661508400071,7.0,simdrop,2,2.3333333333333335,1.247219128924647
600f9342e7bc5518fa9ca92a,0.3730652837892371,,7.291079628841942,0.931886790456127,2.0,simdrop,0,2.0,0.0
601f6a2231a2904b79df1671,0.33433416367099955,,7.711083284644508,0.3379119241738567,2.0,simdrop,0,2.0,0.0
6073e0d481953bbd2cd61145,0.31466131104828066,0.07033504041767323,7.122499076948592,0.7116189969855007,4.0,simdrop,0,4.0,0.0
6081806ab383aa89f6c61940,0.5479207492817073,0.3297598213024135,7.155878068040811,0.7403399796972265,13.0,simdrop,3,3.25,0.82915619758885
60a48adfe091e410f4eaba34,0.3281131236816346,0.13416187566606674,6.930112722242422,0.7264032619676308,11.0,simdrop,4,2.2,0.7483314773547882
60d731567049e5132e3cc4d4,0.4397525724063935,0.2694932266635836,6.927585500622696,0.5525525043949859,9.0,simdrop,3,2.25,1.0897247358851685
610c59ee34cc312d7ca55e45,0.3276783664642168,0.07797265652188316,6.975978538583328,0.48722843308098596,8.0,simdrop,2,2.6666666666666665,1.699673171197595
61363ce02e6022a741d63a6e,0.3776259753062958,0.13433182851692776,6.796765784068532,0.3813748501175638,5.0,simdrop,1,2.5,1.5
629e241d171ec6698e05f149,0.4158260312898077,0.13813590701477774,6.9911623131985445,0.7532211840783755,12.0,simdrop,3,3.0,1.8708286933869707
63619eb02e5bd8f4f7bd138a,0.3597199103060989,0.0973351894401607,6.994180839290931,0.6255634829572929,5.0,simdrop,0,5.0,0.0
63e802622f8052bd67d6c5f0,0.40238601195223306,0.11020100070436073,7.370609607681614,0.4962180798642226,6.0,simdrop,1,3.0,0.0
63ea4ab1ce4168cbe9f63775,0.3237757062155771,0.06521396863596457,7.167296881858933,0.42112235086552813,7.0,simdrop,1,3.5,0.5
654108d38225e168af4b1fa0,0.49086054022969783,0.17361952080652227,6.903191674586971,0.6035063424437942,6.0,simdrop,1,3.0,1.0
6554de7d91c1b1bf51104fda,0.34836452256688116,0.1361045391394272,6.954304452321412,0.7008898875515782,10.0,simdrop,1,5.0,1.0
656e3caa43f1f7f0615252ff,0.40128306729691676,0.1414679272779627,6.91162953037062,0.6572420551910697,8.0,simdrop,1,4.0,2.0
6596a5cad60ef105b6c18897,0.31103148165229455,0.042154214857841675,7.0542564044269795,0.7646934668705716,5.0,simdrop,1,2.5,1.5
65b15afd94153c1f50c92493,0.3081863395386383,0.08652700668427711,6.832155935876361,0.6285165558334187,10.0,simdrop,1,5.0,1.0
65c25cf77dca9d7ca7d9ebdb,0.3593055586597314,0.13957860913331513,6.9618441112820975,0.4975721328654421,7.0,simdrop,1,3.5,0.5
65cb63e160bb47fbf9349269,0.41674068803435765,0.08699470641147597,6.922863374085924,0.5580297922230858,7.0,simdrop,1,3.5,2.5
65cc19b4b3d48a22dfc6756d,0.3246545824356057,0.021473072543428055,6.890835961493732,0.8378290336350255,4.0,simdrop,1,2.0,1.0
65d54b3b524fcafb543d1b23,0.4822532953533228,0.25771230513429655,6.8094429620746055,0.6147821532508335,8.0,simdrop,3,2.0,0.7071067811865476
65d6a09286a0c99e632a46dd,0.33461913882259653,0.05880486438721686,7.0186325007281445,0.4992990053484654,7.0,simdrop,2,2.3333333333333335,0.9428090415820634
65e1f75ab3efd22e847cfbf0,0.4472146077689622,0.25510046695148736,6.749310830836997,0.7295914635336473,24.0,simdrop,5,4.0,1.9148542155126762
65e358d9c5e3ee026268b2a7,0.47667151522860934,0.27679638868983525,6.996744985456381,0.49119786269902643,17.0,simdrop,6,2.4285714285714284,0.49487165930539345
65e862f844f1b7a803bb3c5a,0.38222004698025563,0.08692151218931979,6.968702890336693,0.5227610743681523,12.0,simdrop,3,3.0,1.224744871391589
