Subject,Fluency_Item,IRT,Semantic_Similarity,Frequency_Value
5c1942e200849900010afdcd,scone,0.0,0.0001,5.702796602669066
5c1942e200849900010afdcd,lettuce,0.0,0.21098582164549906,6.744348537962424
5c1942e200849900010afdcd,cheese,0.0,0.37789973657067866,7.486937351054009
5c1942e200849900010afdcd,potato,0.0,0.45095781283759884,7.285187956677416
5c1942e200849900010afdcd,ham salad,0.0,0.2653218702683743,4.209622234511551
5c1942e200849900010afdcd,squash,5.40000000000001,0.26638562235115426,6.58100829294984
5c1942e200849900010afdcd,cream,1.7,0.24745619734410473,7.598182156120151
5c1942e200849900010afdcd,peas,0.0,0.3126365827390476,7.0011280034947
5c1942e200849900010afdcd,chives,0.0,0.4227460065327291,5.836717081997756
5c4a428161c51f0001e96b3f,chocolate,0.0,0.0001,7.186522869527639
5c4a428161c51f0001e96b3f,bread,0.0,0.37204112743879825,7.711442808530604
5c4a428161c51f0001e96b3f,cheese,0.0,0.4844800862540679,7.486937351054009
5c4a428161c51f0001e96b3f,grapes,2.1,0.39007848790857813,7.039627327236979
5c4a428161c51f0001e96b3f,banana,0.0,0.4263521876525673,6.810444302557471
5c4a428161c51f0001e96b3f,brioche,5.2,0.2573953534514952,5.136856857175674
5c4a428161c51f0001e96b3f,peas,0.0,0.20562434344176472,7.0011280034947
5c4a428161c51f0001e96b3f,pineapple,2.4,0.3562355964284596,6.539596187519144
5c4a428161c51f0001e96b3f,strawberry,0.0,0.4716033404014175,6.756982568954826
5c4a428161c51f0001e96b3f,blueberry,0.0,0.6123531468872707,6.127190028395672
5c4a428161c51f0001e96b3f,raspberry,0.0,0.5852984100865859,6.4027968254368774
5c4a428161c51f0001e96b3f,tea,0.0,0.3403266289706204,7.715059180783902
5c4a428161c51f0001e96b3f,tomato,1.3,0.26457948442389745,7.023314203275059
5c4a428161c51f0001e96b3f,lemon,1.3,0.3954637135627581,7.122287063956536
5c4a428161c51f0001e96b3f,butter,0.0,0.2910645522239289,7.61148712138942
5c4a428161c51f0001e96b3f,mushroom,1.8,0.23580282555301235,6.620047520696068
5c4a428161c51f0001e96b3f,carrot,0.0,0.3308959747418071,6.545466947014661
5c4a428161c51f0001e96b3f,celery,0.0,0.4118945263183449,6.661356768268043
5c4a428161c51f0001e96b3f,onion,0.0,0.3092760880627824,6.981576620984276
5c4a428161c51f0001e96b3f,garlic,0.0,0.5037147291701773,6.939928843710522
5c4a428161c51f0001e96b3f,lemon,1.6,0.4088316236002777,7.122287063956536
5c4a428161c51f0001e96b3f,orange,0.0,0.4933879470934006,7.68163282155151
5c4a428161c51f0001e96b3f,ham salad,1.6,0.19328162055288622,4.209622234511551
5c4a428161c51f0001e96b3f,arugula,1.7,0.499374962632539,5.373092308160291
5c4a428161c51f0001e96b3f,chives,5.2,0.49585081130051534,5.836717081997756
5c4a428161c51f0001e96b3f,tomato,0.899999999999991,0.3334200372011984,7.023314203275059
5c4a428161c51f0001e96b3f,potato,0.0,0.526363874084424,7.285187956677416
5c4a428161c51f0001e96b3f,shallot,4.89999999999999,0.29169784775725816,5.4914401399457615
5c4a428161c51f0001e96b3f,zucchini,2.5,0.40385476714433866,5.9914502555855655
5c4a428161c51f0001e96b3f,eggplant,0.0,0.6357987349846272,6.0960478650027285
5c4a428161c51f0001e96b3f,ginger,4.60000000000001,0.21439771949781483,6.84523910076775
5c4a428161c51f0001e96b3f,rosemary,1.8,0.3688271272260013,6.651742305719691
5c4a428161c51f0001e96b3f,butter,0.0,0.347075091112952,7.61148712138942
5c4a428161c51f0001e96b3f,milk,0.0,0.4299955246881113,8.088540361588793
5c4a428161c51f0001e96b3f,cream,0.0,0.4858564692347409,7.598182156120151
5d3cc9010e510a00013df6f6,strawberry,0.0,0.0001,6.756982568954826
5d3cc9010e510a00013df6f6,blueberry,1.5,0.6123531468872707,6.127190028395672
5d3cc9010e510a00013df6f6,blackberry,5.0,0.44348469813780855,6.24884710970902
5d3cc9010e510a00013df6f6,yogurt,1.9,0.26916769663735396,6.378775518417344
5d3cc9010e510a00013df6f6,chives,5.3,0.337054116119918,5.836717081997756
5d3cc9010e510a00013df6f6,scone,4.5,0.30031625055538513,5.702796602669066
5d3cc9010e510a00013df6f6,french fries,6.2,0.309228219916053,5.708454894458389
5d3cc9010e510a00013df6f6,milk,2.10000000000001,0.3096575757094766,8.088540361588793
5d3cc9010e510a00013df6f6,radish,3.0,0.2837264563575157,6.072954273193799
5d3cc9010e510a00013df6f6,bell pepper,1.60000000000001,0.30574223222448205,5.744400174116802
5d3cc9010e510a00013df6f6,cucumber,0.900000000000006,0.3168952004025878,6.4839592474329875
5d3cc9010e510a00013df6f6,ginger,1.5,0.23849072260701354,6.84523910076775
5d3cc9010e510a00013df6f6,avocado,1.7,0.17519533951823618,6.221596525012274
5d3cc9010e510a00013df6f6,watermelon,1.89999999999999,0.3186765154206965,6.1225523670790345
5d3cc9010e510a00013df6f6,mango,1.59999999999999,0.49737228798460964,6.418691649345126
5e7fefe06c12706d47e35211,sage,0.0,0.0001,7.254735650845644
5e7fefe06c12706d47e35211,lemon,0.0,0.2757768113688903,7.122287063956536
5e7fefe06c12706d47e35211,peach,2.0,0.49226916858128456,6.9436216693987145
5e7fefe06c12706d47e35211,orange,0.0,0.46404284777198357,7.68163282155151
5e7fefe06c12706d47e35211,lemon,0.0,0.4933879470934006,7.122287063956536
5e7fefe06c12706d47e35211,apple,0.0,0.40474692272736257,7.504385327283692
5e7fefe06c12706d47e35211,blueberry,0.0,0.3634317473047678,6.127190028395672
5e7fefe06c12706d47e35211,strawberry,1.8,0.6123531468872707,6.756982568954826
5e7fefe06c12706d47e35211,mango,0.0,0.5202861717991432,6.418691649345126
5e7fefe06c12706d47e35211,lavash,0.0,0.17494375402141593,4.167848798590029
5e7fefe06c12706d47e35211,broccoli,0.0,0.20181126052573028,6.318383717734962
5e7fefe06c12706d47e35211,carrot,0.0,0.5380163734163478,6.545466947014661
5e7fefe06c12706d47e35211,lettuce,0.0,0.4744897720037615,6.744348537962424
5e7fefe06c12706d47e35211,spinach,0.0,0.4995604140709855,6.599444300369423
5e7fefe06c12706d47e35211,cheese,0.0,0.32106627787617603,7.486937351054009
5e7fefe06c12706d47e35211,milk,0.0,0.5117134463261366,8.088540361588793
5e7fefe06c12706d47e35211,pear,3.0,0.2667671336485342,6.856858736496718
5e7fefe06c12706d47e35211,bread,0.0,0.28478239610899103,7.711442808530604
5e7fefe06c12706d47e35211,tortilla,0.0,0.3972583358022874,5.848283973794952
5e7fefe06c12706d47e35211,brioche,2.8,0.3444327621851375,5.136856857175674
5e7fefe06c12706d47e35211,butter,0.599999999999994,0.3318240473808477,7.61148712138942
5e7fefe06c12706d47e35211,cottage cheese,4.8,0.3703995325735293,5.958115023712233
5e7fefe06c12706d47e35211,yogurt,0.0,0.6136681128717414,6.378775518417344
5e7fefe06c12706d47e35211,chocolate,2.2,0.3397744861905865,7.186522869527639
5e7fefe06c12706d47e35211,banana,2.8,0.5078144139530236,6.810444302557471
5e7fefe06c12706d47e35211,vanilla,5.39999999999999,0.3875759906231162,6.665668872823203
5e8a76b3939b3072dc76fb5c,butter,0.0,0.0001,7.61148712138942
5e8a76b3939b3072dc76fb5c,chives,0.0,0.3750746287346203,5.836717081997756
5e8a76b3939b3072dc76fb5c,broccoli,0.0,0.4351438178421577,6.318383717734962
5e8a76b3939b3072dc76fb5c,celery,3.1,0.5151574175890976,6.661356768268043
5e8a76b3939b3072dc76fb5c,brioche,2.8,0.2731094919329188,5.136856857175674
5e8a76b3939b3072dc76fb5c,peas,0.0,0.20562434344176472,7.0011280034947
5e8a76b3939b3072dc76fb5c,squash,11.2,0.5020183615514628,6.58100829294984
5e8a76b3939b3072dc76fb5c,cherry,14.4,0.2716022608375743,7.14650778421171
5e8a76b3939b3072dc76fb5c,corn,4.80000000000001,0.2633340381923892,7.872430275662293
5e8a76b3939b3072dc76fb5c,sage,1.0,0.2782719976668755,7.254735650845644
5e8a76b3939b3072dc76fb5c,tea,1.19999999999999,0.24291052282040448,7.715059180783902
5e8a76b3939b3072dc76fb5c,butter,2.90000000000001,0.32463939969350675,7.61148712138942
5e8a76b3939b3072dc76fb5c,cream,0.0,0.49714682043187675,7.598182156120151
5e8a76b3939b3072dc76fb5c,shallot,0.0,0.29157150716703484,5.4914401399457615
5e8a76b3939b3072dc76fb5c,roll,8.8,0.22570482130612812,7.775753497719791
5e8a76b3939b3072dc76fb5c,onion,2.8,0.24685413691314328,6.981576620984276
5ed9311e1a69d449577bb8cf,butter,0.0,0.0001,7.61148712138942
5ed9311e1a69d449577bb8cf,chives,4.6,0.3750746287346203,5.836717081997756
5ed9311e1a69d449577bb8cf,oat milk,1.8,0.24240885551473523,3.868350499647968
5ed9311e1a69d449577bb8cf,radish,12.2,0.1690397041243633,6.072954273193799
5ed9311e1a69d449577bb8cf,radish,3.0,1.0,6.072954273193799
5ed9311e1a69d449577bb8cf,lemon,0.0,0.3225773601471724,7.122287063956536
5ed9311e1a69d449577bb8cf,broccoli,0.0,0.35908344659100677,6.318383717734962
5ed9311e1a69d449577bb8cf,brioche,1.39999999999999,0.12725854989155838,5.136856857175674
5ed9311e1a69d449577bb8cf,peas,0.0,0.20562434344176472,7.0011280034947
5ed9311e1a69d449577bb8cf,corn,1.8,0.41156148564084427,7.872430275662293
5ed9311e1a69d449577bb8cf,bread,2.09999999999999,0.4199174956120659,7.711442808530604
5f6c102b6ec04317fc9a8127,bread,0.0,0.0001,7.711442808530604
