Subject,Fluency_Item,Semantic_Similarity,Frequency_Value
5c1942e200849900010afdcd,hotel,0.0001,7.918421309015547
5c1942e200849900010afdcd,apartment,0.137130635307525,7.520905765598191
5c1942e200849900010afdcd,motel,0.2542048116846407,6.6843838131832705
5c1942e200849900010afdcd,hostel,0.10651002274374566,6.443032398047533
5c1942e200849900010afdcd,resort,0.27167378668259645,7.451298493318941
5c4a428161c51f0001e96b3f,hotel,0.0001,7.918421309015547
5c4a428161c51f0001e96b3f,tent,0.09427303285804622,7.277425282013261
5c4a428161c51f0001e96b3f,motel,0.26622793623367746,6.6843838131832705
5c4a428161c51f0001e96b3f,hostel,0.10651002274374566,6.443032398047533
5c4a428161c51f0001e96b3f,mansion,0.2300367132505272,7.050609566009107
5c4a428161c51f0001e96b3f,motel,0.28894950789246343,6.6843838131832705
5c4a428161c51f0001e96b3f,homestay,0.19344996591334418,5.093446201094238
5c4a428161c51f0001e96b3f,inn,0.10577657481995217,7.353769884206974
5c4a428161c51f0001e96b3f,suite,0.05431483262688275,7.446331791669781
5c4a428161c51f0001e96b3f,suite,1.0,7.446331791669781
5c4a428161c51f0001e96b3f,motel,0.15094621323084356,6.6843838131832705
5c4a428161c51f0001e96b3f,hotel,0.10574990803136908,7.918421309015547
5c4a428161c51f0001e96b3f,barge,0.1273885750089605,6.953509429304021
5c4a428161c51f0001e96b3f,motel,0.269111214307987,6.6843838131832705
5c4a428161c51f0001e96b3f,hotel,0.10574990803136908,7.918421309015547
5c4a428161c51f0001e96b3f,inn,0.03175619041377742,7.353769884206974
5d3cc9010e510a00013df6f6,lodge,0.0001,7.497959281231732
5d3cc9010e510a00013df6f6,chalet,0.5865917233932979,5.842570550735202
5d3cc9010e510a00013df6f6,riad,0.30490984993355397,5.26512927039291
5d3cc9010e510a00013df6f6,hotel,0.07331118963649308,7.918421309015547
5d3cc9010e510a00013df6f6,hotel,1.0,7.918421309015547
5e7fefe06c12706d47e35211,hotel,0.0001,7.918421309015547
5e7fefe06c12706d47e35211,bunk bed,0.07364091728141531,4.8897049887855095
5e7fefe06c12706d47e35211,resort,0.2938595450124467,7.451298493318941
5e7fefe06c12706d47e35211,chalet,0.3162736717200578,5.842570550735202
5e7fefe06c12706d47e35211,motel,0.19412328317429606,6.6843838131832705
5e7fefe06c12706d47e35211,cabin,0.2845715717995556,7.306298023420248
5e8a76b3939b3072dc76fb5c,hotel,0.0001,7.918421309015547
5e8a76b3939b3072dc76fb5c,motel,0.10574990803136908,6.6843838131832705
5e8a76b3939b3072dc76fb5c,apartment,0.2542048116846407,7.520905765598191
5e8a76b3939b3072dc76fb5c,homestay,0.02679951837521921,5.093446201094238
5e8a76b3939b3072dc76fb5c,tent,0.29298617092645096,7.277425282013261
5e8a76b3939b3072dc76fb5c,homestay,0.29298617092645096,5.093446201094238
5e8a76b3939b3072dc76fb5c,resort,0.205708531445149,7.451298493318941
5ed9311e1a69d449577bb8cf,motel,0.0001,6.6843838131832705
5ed9311e1a69d449577bb8cf,hotel,0.10574990803136908,7.918421309015547
5ed9311e1a69d449577bb8cf,apartment,0.137130635307525,7.520905765598191
5ed9311e1a69d449577bb8cf,pension,0.1067148764778012,7.764475438273508
5ed9311e1a69d449577bb8cf,motel,0.35663285891404883,6.6843838131832705
5ed9311e1a69d449577bb8cf,inn,0.3107831408295404,7.353769884206974
5ed9311e1a69d449577bb8cf,ranch,0.117868775856519,7.176915404476752
5ed9311e1a69d449577bb8cf,hotel,0.22942297045094207,7.918421309015547
5ed9311e1a69d449577bb8cf,resort,0.21372794280264074,7.451298493318941
5ed9311e1a69d449577bb8cf,farmstay,0.12360624613743498,3.7999605274059833
5ed9311e1a69d449577bb8cf,ranch,0.20227478597542825,7.176915404476752
5ed9311e1a69d449577bb8cf,rv park,0.14087048045145834,5.090413256366991
5ed9311e1a69d449577bb8cf,gulet,0.16285854555492896,3.6487502126980194
5f6c102b6ec04317fc9a8127,apartment,0.0001,7.520905765598191
5f6c102b6ec04317fc9a8127,barge,0.02059028057318546,6.953509429304021
5f6c102b6ec04317fc9a8127,lodge,0.3335957763076616,7.497959281231732
5fc6df58f380620a09116434,suite,0.0001,7.446331791669781
5fc6df58f380620a09116434,resort,0.34169454548484923,7.451298493318941
5fc6df58f380620a09116434,barge,0.0962023380482977,6.953509429304021
5fc6df58f380620a09116434,chalet,0.34192610684352287,5.842570550735202
5fc6df58f380620a09116434,tent,0.24070092312365488,7.277425282013261
60da4f9aa1ced7efeecca18a,hotel,0.0001,7.918421309015547
60da4f9aa1ced7efeecca18a,hostel,0.09323393948023928,6.443032398047533
60da4f9aa1ced7efeecca18a,timeshare,0.1360009168262064,5.4675237540007835
60da4f9aa1ced7efeecca18a,apartment,0.07310807215919435,7.520905765598191
60da4f9aa1ced7efeecca18a,townhouse,0.15374029587167226,5.788399603213633
60da4f9aa1ced7efeecca18a,resort,0.1754180873843414,7.451298493318941
60da4f9aa1ced7efeecca18a,tent,0.243613605150098,7.277425282013261
60da4f9aa1ced7efeecca18a,motel,0.26622793623367746,6.6843838131832705
60da4f9aa1ced7efeecca18a,duplex,0.16222635026695564,6.594805872703129
60da4f9aa1ced7efeecca18a,homestay,0.3768569690996222,5.093446201094238
60da4f9aa1ced7efeecca18a,hostel,0.048566465275690085,6.443032398047533
60fcf1a04c245326d05076e0,motel,0.0001,6.6843838131832705
60fcf1a04c245326d05076e0,hostel,0.10651002274374566,6.443032398047533
60fcf1a04c245326d05076e0,hostel,1.0,6.443032398047533
60fcf1a04c245326d05076e0,apartment,0.11846522204727727,7.520905765598191
60fcf1a04c245326d05076e0,penthouse,0.015961620180964253,6.010766657178819
60fcf1a04c245326d05076e0,townhouse,0.19613430343903704,5.788399603213633
60fcf1a04c245326d05076e0,duplex,0.20877633509413107,6.594805872703129
60fcf1a04c245326d05076e0,condominium,0.39889903928221293,6.449766496181806
61035836646fb6ee2152f950,motel,0.0001,6.6843838131832705
