subj_id	Word	Start_time	End_time	Confidence
65c10fdabd93bdc59f95835b	couch	2.5	4.2	0.8819983601570129
65c10fdabd93bdc59f95835b	and	4.2	5.2	0.8819983601570129
65c10fdabd93bdc59f95835b	table	5.2	5.5	0.8819983601570129
65c10fdabd93bdc59f95835b	TV	7.1	7.7	0.935169517993927
65c10fdabd93bdc59f95835b	Furniture	8.9	10.2	0.906737208366394
65c10fdabd93bdc59f95835b	mirror	10.2	12.0	0.906737208366394
65c10fdabd93bdc59f95835b	this	14.1	14.8	0.940212070941925
65c10fdabd93bdc59f95835b	table	16.8	17.5	0.614102303981781
65c10fdabd93bdc59f95835b	Army	21.0	21.6	0.6348708271980286
65c10fdabd93bdc59f95835b	dining	25.9	27.7	0.9896644353866577
65c10fdabd93bdc59f95835b	table	27.7	28.1	0.9896644353866577
65c10fdabd93bdc59f95835b	chair	31.1	31.8	0.842368483543396
65c10fdabd93bdc59f95835b	hello	34.5	35.1	0.8486830592155457
65c10fdabd93bdc59f95835b	bed	35.1	36.3	0.8486830592155457
65c10fdabd93bdc59f95835b	dresser	36.3	37.3	0.8486830592155457
65c10fdabd93bdc59f95835b	china	38.6	39.1	0.9938145279884338
65c10fdabd93bdc59f95835b	cabinet	39.1	39.8	0.9938145279884338
65c10fdabd93bdc59f95835b	cook	47.0	47.7	0.4795388877391815
65c10fdabd93bdc59f95835b	vanity	57.8	58.5	0.8045671582221985
65c10fdabd93bdc59f95835b	Darcy	66.3	66.9	0.2815722227096558
65c10fdabd93bdc59f95835b	ottoman	66.9	67.4	0.2815722227096558
65c10fdabd93bdc59f95835b	furniture	75.2	77.1	0.6243093609809875
65c10fdabd93bdc59f95835b	coffee	79.8	80.3	0.9490081071853638
65c10fdabd93bdc59f95835b	table	80.3	80.7	0.9490081071853638
65c10fdabd93bdc59f95835b	Chester	86.9	87.5	0.8866276741027832
65c10fdabd93bdc59f95835b	drawers	87.5	88.0	0.8866276741027832
65c10fdabd93bdc59f95835b	mirror	94.8	96.0	0.9385449290275574
65c10fdabd93bdc59f95835b	queen	110.9	113.6	0.8494662642478943
65c10fdabd93bdc59f95835b	bed	113.6	114.0	0.8494662642478943
65c10fdabd93bdc59f95835b	twin	114.0	114.1	0.8494662642478943
65c10fdabd93bdc59f95835b	bed	114.1	114.3	0.8494662642478943
65c10fdabd93bdc59f95835b	King	116.4	116.9	0.7634507417678833
