subj_id	Word	Start_time	End_time	Confidence
63e802622f8052bd67d6c5f0	Apple	0.5	2.4	0.9582269191741943
63e802622f8052bd67d6c5f0	orange	2.4	2.8	0.9582269191741943
63e802622f8052bd67d6c5f0	pear	2.8	4.1	0.9582269191741943
63e802622f8052bd67d6c5f0	grape	4.1	5.8	0.9582269191741943
63e802622f8052bd67d6c5f0	blueberry	9.0	9.7	0.9842577576637268
63e802622f8052bd67d6c5f0	raspberry	9.7	10.4	0.9842577576637268
63e802622f8052bd67d6c5f0	strawberry	10.4	11.6	0.9842577576637268
63e802622f8052bd67d6c5f0	BlackBerry	12.6	13.5	0.9915139079093933
63e802622f8052bd67d6c5f0	banana	15.3	16.1	0.3380320072174072
63e802622f8052bd67d6c5f0	mango	17.9	18.7	0.8750760555267334
63e802622f8052bd67d6c5f0	dragon	18.7	20.1	0.8750760555267334
63e802622f8052bd67d6c5f0	fruit	20.1	20.2	0.8750760555267334
63e802622f8052bd67d6c5f0	cantaloupe	35.6	37.2	0.9682541489601135
63e802622f8052bd67d6c5f0	honeydew	38.5	39.2	0.7951666116714478
63e802622f8052bd67d6c5f0	watermelon	41.4	42.4	0.9804341793060303
63e802622f8052bd67d6c5f0	plum	65.9	67.0	0.7854428291320801
63e802622f8052bd67d6c5f0	kiwi	91.0	91.7	0.9086745381355286
6081806ab383aa89f6c61940	apples	2.9	3.8	0.788722574710846
6081806ab383aa89f6c61940	mangoes	3.8	4.8	0.788722574710846
6081806ab383aa89f6c61940	pineapple	4.8	6.0	0.788722574710846
6081806ab383aa89f6c61940	strawberries	6.9	8.0	0.9873021841049194
6081806ab383aa89f6c61940	blackberries	8.0	8.3	0.9873021841049194
6081806ab383aa89f6c61940	raspberries	8.3	9.8	0.9873021841049194
6081806ab383aa89f6c61940	blueberries	9.8	10.3	0.9873021841049194
6081806ab383aa89f6c61940	boysenberries	10.3	11.9	0.9873021841049194
6081806ab383aa89f6c61940	cantaloupe	17.0	17.8	0.9098016023635864
6081806ab383aa89f6c61940	kiwi	17.8	18.8	0.9098016023635864
6081806ab383aa89f6c61940	cherries	22.5	23.5	0.9326605796813965
6081806ab383aa89f6c61940	lemons	23.5	24.8	0.9326605796813965
6081806ab383aa89f6c61940	limes	24.8	25.8	0.9326605796813965
6081806ab383aa89f6c61940	oranges	25.8	27.1	0.9326605796813965
6081806ab383aa89f6c61940	grapes	27.1	27.7	0.9326605796813965
6081806ab383aa89f6c61940	Plum	30.5	31.1	0.9876291155815125
6081806ab383aa89f6c61940	Peach	31.1	32.1	0.9876291155815125
6081806ab383aa89f6c61940	nectarine	32.1	33.5	0.9876291155815125
6081806ab383aa89f6c61940	coconut	35.6	36.5	0.9559572339057922
6081806ab383aa89f6c61940	banana	39.3	40.1	0.9876290559768677
6081806ab383aa89f6c61940	dates	48.0	48.8	0.9506621360778809
6081806ab383aa89f6c61940	figs	48.8	49.6	0.9506621360778809
6081806ab383aa89f6c61940	watermelon	51.7	52.5	0.9790085554122925
6081806ab383aa89f6c61940	grapefruit	59.6	60.5	0.9859246015548706
6081806ab383aa89f6c61940	dragon	74.8	75.5	0.9554809331893921
6081806ab383aa89f6c61940	fruit	75.5	75.9	0.9554809331893921
6081806ab383aa89f6c61940	passion	77.8	78.5	0.9211088418960571
6081806ab383aa89f6c61940	fruit	78.5	78.8	0.9211088418960571
6081806ab383aa89f6c61940	Clementine	81.2	82.2	0.9876290559768677
6081806ab383aa89f6c61940	pomegranate	88.5	89.4	0.9876290559768677
6081806ab383aa89f6c61940	pair	105.9	106.6	0.50446617603302
601f6a2231a2904b79df1671	Apple	2.2	3.0	0.96222323179245
601f6a2231a2904b79df1671	orange	3.0	4.1	0.96222323179245
601f6a2231a2904b79df1671	banana	4.1	5.2	0.96222323179245
601f6a2231a2904b79df1671	crepe	7.0	7.8	0.8983303904533386
601f6a2231a2904b79df1671	tomato	9.4	10.2	0.9876290559768677
601f6a2231a2904b79df1671	grapefruit	17.4	18.6	0.9633505344390869
601f6a2231a2904b79df1671	kiwi	21.9	22.7	0.8997677564620972
601f6a2231a2904b79df1671	litchi	24.2	25.1	0.9420316219329834
601f6a2231a2904b79df1671	are	30.9	31.5	0.3348824381828308
601f6a2231a2904b79df1671	raspberry	35.2	36.5	0.9870307445526123
601f6a2231a2904b79df1671	strawberry	36.5	37.0	0.9870307445526123
601f6a2231a2904b79df1671	blackberry	37.0	38.6	0.9870307445526123
601f6a2231a2904b79df1671	blueberry	38.6	39.0	0.9870307445526123
601f6a2231a2904b79df1671	a	41.5	42.5	0.5435337424278259
601f6a2231a2904b79df1671	guava	42.5	42.8	0.5435337424278259
601f6a2231a2904b79df1671	Berry	42.8	43.4	0.5435337424278259
601f6a2231a2904b79df1671	tangerine	60.1	61.3	1.0
601f6a2231a2904b79df1671	dragon	74.8	75.5	0.9850084781646729
601f6a2231a2904b79df1671	fruit	75.5	76.1	0.9850084781646729
601f6a2231a2904b79df1671	watermelon	98.0	99.2	0.955893874168396
601f6a2231a2904b79df1671	cantaloupe	99.2	100.9	0.955893874168396
