subj_id	Word	Start_time	End_time	Confidence
60fcf1a04c245326d05076e0	desert	3.5	4.3	0.9423121213912964
60fcf1a04c245326d05076e0	ocean	7.3	8.2	0.8752236366271973
60fcf1a04c245326d05076e0	Prairie	11.3	12.0	0.9191228747367859
60fcf1a04c245326d05076e0	Boris	13.5	14.2	0.2804747819900513
60fcf1a04c245326d05076e0	rainforest	15.2	16.8	0.9242770671844482
60fcf1a04c245326d05076e0	Lake	18.3	19.1	0.8495184183120728
60fcf1a04c245326d05076e0	Arctic	34.3	35.2	0.9244723916053772
60fcf1a04c245326d05076e0	River	60.7	61.4	0.8130279183387756
60fcf1a04c245326d05076e0	mountains	76.4	77.3	0.9745034575462341
60fcf1a04c245326d05076e0	Valley	79.5	80.2	0.5465890765190125
65ef726771fe85fd222416d1	trees	7.7	8.8	0.7266698479652405
65ef726771fe85fd222416d1	grass	9.9	11.9	0.9168825745582581
65ef726771fe85fd222416d1	plants	13.5	14.7	0.8946134448051453
65ef726771fe85fd222416d1	water	23.0	23.8	0.9876290559768677
65ef726771fe85fd222416d1	rocks	27.3	28.4	0.9374037384986877
65ef726771fe85fd222416d1	dirt	28.4	29.5	0.9374037384986877
65ef726771fe85fd222416d1	microorganisms	36.1	37.8	0.9677736759185791
65ef726771fe85fd222416d1	are	40.1	40.6	0.7237884402275085
65ef726771fe85fd222416d1	birds	49.8	50.7	0.9238842129707336
65ef726771fe85fd222416d1	mountains	63.7	66.0	0.8946707248687744
65ef726771fe85fd222416d1	deserts	66.0	67.1	0.8946707248687744
65ef726771fe85fd222416d1	oceans	68.7	69.8	0.8971949815750122
65ef726771fe85fd222416d1	volcanoes	69.8	70.9	0.8971949815750122
65ef726771fe85fd222416d1	weather	72.0	72.8	0.9384771585464478
5f6c102b6ec04317fc9a8127	are you	10.2	11.1	0.8957087993621826
5f6c102b6ec04317fc9a8127	mountains	17.0	18.4	0.9222516417503357
5f6c102b6ec04317fc9a8127	rivers	21.2	22.4	0.9818029403686523
5f6c102b6ec04317fc9a8127	deserts	27.0	28.0	0.7732064723968506
5f6c102b6ec04317fc9a8127	volcanoes	28.0	29.9	0.7732064723968506
5f6c102b6ec04317fc9a8127	oceans	31.6	32.8	0.9740878343582153
5f6c102b6ec04317fc9a8127	trees	41.3	41.8	0.9434966444969177
5f6c102b6ec04317fc9a8127	clouds	48.2	49.4	0.9744843244552612
5f6c102b6ec04317fc9a8127	waterfalls	64.3	65.6	0.8787213563919067
5f6c102b6ec04317fc9a8127	can you	71.7	72.4	0.8295019268989563
5f6c102b6ec04317fc9a8127	use	72.4	72.6	0.8295019268989563
5f6c102b6ec04317fc9a8127	beaches	80.9	81.7	0.8399166464805603
5f6c102b6ec04317fc9a8127	Blake's	86.0	86.8	0.714022159576416
65778c02cde55736bb830eca	Mountain	2.6	3.5	0.9242202043533325
65778c02cde55736bb830eca	river	5.1	5.7	0.8335978984832764
65778c02cde55736bb830eca	stream	5.7	6.5	0.8335978984832764
65778c02cde55736bb830eca	Lake	6.5	7.1	0.8335978984832764
65778c02cde55736bb830eca	Bali	8.3	9.1	0.5749547481536865
65778c02cde55736bb830eca	Sun	11.5	12.3	0.588279128074646
65778c02cde55736bb830eca	clouds	12.3	13.5	0.588279128074646
65778c02cde55736bb830eca	animals	14.9	16.1	0.9720287919044495
65778c02cde55736bb830eca	beach	18.3	19.0	0.9876290559768677
65778c02cde55736bb830eca	sand	19.0	20.3	0.9876290559768677
65778c02cde55736bb830eca	Birds	23.5	24.4	0.9238272905349731
65778c02cde55736bb830eca	snakes	26.8	27.9	0.949994683265686
65778c02cde55736bb830eca	rocks	30.1	31.0	0.8497583866119385
65778c02cde55736bb830eca	trees	33.2	33.9	0.9582147002220154
65778c02cde55736bb830eca	bushes	33.9	34.6	0.9582147002220154
65778c02cde55736bb830eca	rain	42.7	43.2	0.8662592768669128
65778c02cde55736bb830eca	snow	46.2	46.9	0.922905445098877
65778c02cde55736bb830eca	Moss	50.3	51.4	0.6234800815582275
65778c02cde55736bb830eca	Legend	51.4	52.2	0.6234800815582275
65778c02cde55736bb830eca	Forest	61.1	62.2	0.8292766809463501
65778c02cde55736bb830eca	desert	63.7	64.6	0.9760205149650574
65778c02cde55736bb830eca	tundra	64.6	65.9	0.9760205149650574
65778c02cde55736bb830eca	rainforest	68.1	69.6	0.9242758750915527
65778c02cde55736bb830eca	temperate	70.6	71.3	0.9876290559768677
65778c02cde55736bb830eca	grassland	71.3	72.2	0.9876290559768677
65778c02cde55736bb830eca	Prairie	75.4	76.2	0.9340721368789673
65778c02cde55736bb830eca	bison	81.0	81.9	0.9734119176864624
