subj_id	Word	Start_time	End_time	Confidence
65f36565fe88b95d6806e496	leaning	4.0	5.2	0.3463968634605408
65f36565fe88b95d6806e496	napkins	7.7	9.1	0.9876290559768677
65f36565fe88b95d6806e496	detergent	11.1	12.2	0.9876290559768677
65f36565fe88b95d6806e496	Leeds	13.9	14.8	0.5646144151687622
65f36565fe88b95d6806e496	ice	16.8	17.3	0.8966623544692993
65f36565fe88b95d6806e496	spray	22.1	23.3	0.9065258502960205
65f36565fe88b95d6806e496	plates	26.7	27.6	0.2344482839107513
65f36565fe88b95d6806e496	toys	37.9	38.6	0.9843156933784485
65f36565fe88b95d6806e496	appliances	41.1	42.5	0.9876290559768677
65f36565fe88b95d6806e496	magazines	43.9	45.3	0.9415915608406067
65f36565fe88b95d6806e496	towels	55.8	56.9	0.5133863091468811
65f36565fe88b95d6806e496	soap	58.5	59.5	0.9102845191955566
65f36565fe88b95d6806e496	Dental	66.4	67.5	0.9348741173744202
65f36565fe88b95d6806e496	toothbrush	67.5	68.3	0.9348741173744202
65f36565fe88b95d6806e496	toothpaste	68.3	69.0	0.9348741173744202
65f36565fe88b95d6806e496	clothing	73.3	74.2	0.9400964975357056
65f36565fe88b95d6806e496	shirts	74.2	75.2	0.9400964975357056
65f36565fe88b95d6806e496	pants	75.2	75.7	0.9400964975357056
65f36565fe88b95d6806e496	shoes	75.7	76.6	0.9400964975357056
65f36565fe88b95d6806e496	socks	76.6	77.7	0.9400964975357056
65f36565fe88b95d6806e496	books	80.9	81.8	0.9202096462249756
65f36565fe88b95d6806e496	newspapers	81.8	83.9	0.9202096462249756
65f36565fe88b95d6806e496	Pharmacy	86.7	87.7	0.9579035043716431
65f36565fe88b95d6806e496	Medical	87.7	88.2	0.9579035043716431
65f36565fe88b95d6806e496	pills	92.1	93.1	0.9244160652160645
65f36565fe88b95d6806e496	aspirin	99.5	100.5	1.0
65f36565fe88b95d6806e496	melatonin	101.4	102.5	0.9876290559768677
65f36565fe88b95d6806e496	tools	109.2	110.1	0.9370787739753723
