subj_id	Word	Start_time	End_time	Confidence
60a48adfe091e410f4eaba34	Construction	0.2	3.6	0.942142128944397
60a48adfe091e410f4eaba34	manager	8.9	9.7	0.9814342856407166
60a48adfe091e410f4eaba34	retail	11.9	12.5	0.9876290559768677
60a48adfe091e410f4eaba34	sales	12.5	12.8	0.9876290559768677
60a48adfe091e410f4eaba34	Tech	15.3	15.9	0.9472025632858276
60a48adfe091e410f4eaba34	engineering	15.9	17.6	0.9472025632858276
60a48adfe091e410f4eaba34	physical	17.6	19.1	0.9472025632858276
60a48adfe091e410f4eaba34	therapist	19.1	19.6	0.9472025632858276
60a48adfe091e410f4eaba34	doctor	19.6	20.4	0.9472025632858276
60a48adfe091e410f4eaba34	occupational	21.8	22.6	0.9677263498306274
60a48adfe091e410f4eaba34	therapist	22.6	23.3	0.9677263498306274
60a48adfe091e410f4eaba34	physician's	25.4	26.5	0.9545397162437439
60a48adfe091e410f4eaba34	assistant	26.5	27.5	0.9545397162437439
60a48adfe091e410f4eaba34	labor	30.8	31.5	0.821441113948822
60a48adfe091e410f4eaba34	auditor	52.4	54.9	0.4059655070304871
60a48adfe091e410f4eaba34	auctioneer	57.3	58.2	0.9891137480735779
60a48adfe091e410f4eaba34	real estate agent	64.9	66.3	0.9716631770133972
60a48adfe091e410f4eaba34	leasing	71.4	72.1	0.957949161529541
60a48adfe091e410f4eaba34	manager	72.1	72.6	0.957949161529541
60a48adfe091e410f4eaba34	office	75.6	76.3	0.9876290559768677
60a48adfe091e410f4eaba34	worker	76.3	76.6	0.9876290559768677
60a48adfe091e410f4eaba34	veterinarian	95.7	96.7	0.9727506041526794
60a48adfe091e410f4eaba34	transporter	107.0	107.9	0.9738667607307434
60a48adfe091e410f4eaba34	Rideshare	110.1	111.8	0.6420543193817139
60a48adfe091e410f4eaba34	worker	111.8	112.1	0.6420543193817139
60a48adfe091e410f4eaba34	food	116.7	117.2	0.9590865969657898
60a48adfe091e410f4eaba34	delivery	117.2	117.7	0.9590865969657898
610c59ee34cc312d7ca55e45	social worker	1.5	3.5	0.9402263164520264
610c59ee34cc312d7ca55e45	therapist	5.0	6.1	0.9769389629364014
610c59ee34cc312d7ca55e45	or	6.1	6.3	0.9769389629364014
610c59ee34cc312d7ca55e45	counselor	6.3	6.4	0.9769389629364014
610c59ee34cc312d7ca55e45	psychiatrist	8.4	10.6	0.9626805186271667
610c59ee34cc312d7ca55e45	teacher	10.6	12.6	0.9626805186271667
610c59ee34cc312d7ca55e45	pharmacist	12.6	15.5	0.9626805186271667
610c59ee34cc312d7ca55e45	doctor	17.7	18.6	0.7851430773735046
610c59ee34cc312d7ca55e45	lawyer	20.8	21.7	0.9654523730278015
610c59ee34cc312d7ca55e45	a	24.0	24.2	0.9921966195106506
610c59ee34cc312d7ca55e45	cashier	24.2	25.1	0.9921966195106506
610c59ee34cc312d7ca55e45	the police	26.6	30.1	0.9002497792243958
610c59ee34cc312d7ca55e45	officer	30.1	30.7	0.9002497792243958
