SID,entry,evaluation,replacement
65e862f844f1b7a803bb3c5a,bus,FOUND,bus
65e862f844f1b7a803bb3c5a,car,FOUND,car
65e862f844f1b7a803bb3c5a,bicycle,FOUND,bicycle
65e862f844f1b7a803bb3c5a,coach,FOUND,coach
65e862f844f1b7a803bb3c5a,camel,FOUND,camel
65e862f844f1b7a803bb3c5a,horse,FOUND,horse
65e862f844f1b7a803bb3c5a,cable car,FOUND,cable car
65e862f844f1b7a803bb3c5a,skateboard,FOUND,skateboard
65e862f844f1b7a803bb3c5a,aeroplane,FOUND,aeroplane
65e862f844f1b7a803bb3c5a,narrow boats,FOUND,narrow boats
65e862f844f1b7a803bb3c5a,yacht,FOUND,yacht
65e862f844f1b7a803bb3c5a,ferry,FOUND,ferry
65e862f844f1b7a803bb3c5a,Cruise shiop,REPLACE,cruise shiop
65e862f844f1b7a803bb3c5a,taxi,FOUND,taxi
65e862f844f1b7a803bb3c5a,train,FOUND,train
65e862f844f1b7a803bb3c5a,air boats,FOUND,air boats
65e862f844f1b7a803bb3c5a,helicopter,FOUND,helicopter
65e862f844f1b7a803bb3c5a,submarine,FOUND,submarine
65e862f844f1b7a803bb3c5a,truck,FOUND,truck
65e862f844f1b7a803bb3c5a,lorry,FOUND,lorry
65e862f844f1b7a803bb3c5a,donkey,FOUND,donkey
65e862f844f1b7a803bb3c5a,kennel,FOUND,kennel
5d7ff4aa50fda7001a863736,car,FOUND,car
5d7ff4aa50fda7001a863736,Bus,REPLACE,bus
5d7ff4aa50fda7001a863736,Taxi,REPLACE,taxi
5d7ff4aa50fda7001a863736,limo,FOUND,limo
5d7ff4aa50fda7001a863736,airplane,FOUND,airplane
5d7ff4aa50fda7001a863736,helicopter,FOUND,helicopter
5d7ff4aa50fda7001a863736,bicycle,FOUND,bicycle
5d7ff4aa50fda7001a863736,oh,FOUND,oh
5d7ff4aa50fda7001a863736,ship,FOUND,ship
5d7ff4aa50fda7001a863736,boat,FOUND,boat
5d7ff4aa50fda7001a863736,scooter,FOUND,scooter
5d7ff4aa50fda7001a863736,train,FOUND,train
5d7ff4aa50fda7001a863736,motorcycle,FOUND,motorcycle
5d7ff4aa50fda7001a863736,golf cart,FOUND,golf cart
5d7ff4aa50fda7001a863736,School Bus,REPLACE,school bus
5d7ff4aa50fda7001a863736,ambulance,FOUND,ambulance
5d7ff4aa50fda7001a863736,police car,FOUND,police car
5d7ff4aa50fda7001a863736,horse,FOUND,horse
65c25cf77dca9d7ca7d9ebdb,car,FOUND,car
65c25cf77dca9d7ca7d9ebdb,airplane,FOUND,airplane
65c25cf77dca9d7ca7d9ebdb,train,FOUND,train
65c25cf77dca9d7ca7d9ebdb,boat,FOUND,boat
65c25cf77dca9d7ca7d9ebdb,jet ski,FOUND,jet ski
65c25cf77dca9d7ca7d9ebdb,bicycle,FOUND,bicycle
65c25cf77dca9d7ca7d9ebdb,motorcycle,FOUND,motorcycle
65c25cf77dca9d7ca7d9ebdb,a train,FOUND,a train
65c25cf77dca9d7ca7d9ebdb,bus,FOUND,bus
65c25cf77dca9d7ca7d9ebdb,trolley,FOUND,trolley
