Subject,Fluency_Item,Semantic_Similarity,Frequency_Value
5d7ff4aa50fda7001a863736,car,0.0001,8.264819616830867
5d7ff4aa50fda7001a863736,bus,0.5388189608915054,7.678423561385478
5d7ff4aa50fda7001a863736,taxi,0.530575408480801,6.947814126609618
5d7ff4aa50fda7001a863736,airplane,0.42139387065429634,7.134391300315573
5d7ff4aa50fda7001a863736,helicopter,0.41971923412906675,6.992901167678962
5d7ff4aa50fda7001a863736,bicycle,0.42103656838971837,6.963808455843523
5d7ff4aa50fda7001a863736,rowboat,0.327907539279777,5.641189445275266
5d7ff4aa50fda7001a863736,scooter,0.25445795529289317,5.932511307203564
5d7ff4aa50fda7001a863736,train,0.3264743989633869,7.971098833026485
5d7ff4aa50fda7001a863736,motorcycle,0.30211469686507453,6.667612725187097
5d7ff4aa50fda7001a863736,horse,0.4943401201481683,8.024308892755103
5f5aa60bef062519ff711fe6,hiking,0.0001,6.601631022316016
5f5aa60bef062519ff711fe6,car,0.31932326323932614,8.264819616830867
5f5aa60bef062519ff711fe6,bus,0.5388189608915054,7.678423561385478
5f5aa60bef062519ff711fe6,subway,0.29744668831470367,6.757594225325604
5f5aa60bef062519ff711fe6,tram,0.3773009654282109,6.4813405644734825
5f5aa60bef062519ff711fe6,motorcycle,0.21364648887865878,6.667612725187097
5f5aa60bef062519ff711fe6,horse,0.4943401201481683,8.024308892755103
5f5aa60bef062519ff711fe6,canoe,0.33881174451548923,6.909164292286655
5f5aa60bef062519ff711fe6,scooter,0.3050542439372105,5.932511307203564
5f5aa60bef062519ff711fe6,skateboard,0.40088177529498314,5.449993384520942
60a48adfe091e410f4eaba34,car,0.0001,8.264819616830867
60a48adfe091e410f4eaba34,bus,0.5388189608915054,7.678423561385478
60a48adfe091e410f4eaba34,train,0.532189380721949,7.971098833026485
60a48adfe091e410f4eaba34,airplane,0.3914770389278237,7.134391300315573
60a48adfe091e410f4eaba34,bicycle,0.3715856638101531,6.963808455843523
60a48adfe091e410f4eaba34,rowboat,0.327907539279777,5.641189445275266
60a48adfe091e410f4eaba34,hang glider,0.31857034103190207,4.566567112993496
60a48adfe091e410f4eaba34,segway,0.25660680132958547,4.601049081018389
60a48adfe091e410f4eaba34,scooter,0.5101368038399668,5.932511307203564
60a48adfe091e410f4eaba34,paddleboarding,0.3108002043780558,3.926599653907027
60a48adfe091e410f4eaba34,running,0.35841650293758076,8.091638029454867
60a48adfe091e410f4eaba34,skiing,0.39349575171308127,6.565582440328149
60a48adfe091e410f4eaba34,taxi,0.2298486388407004,6.947814126609618
60a48adfe091e410f4eaba34,crossing,0.36079146486543245,7.606318688884489
60d731567049e5132e3cc4d4,skydiving,0.0001,5.126796793829542
60d731567049e5132e3cc4d4,hiking,0.37882052246558207,6.601631022316016
60d731567049e5132e3cc4d4,train,0.3868921068237461,7.971098833026485
60d731567049e5132e3cc4d4,airplane,0.3914770389278237,7.134391300315573
60d731567049e5132e3cc4d4,skateboard,0.31017079269145986,5.449993384520942
60d731567049e5132e3cc4d4,scooter,0.40088177529498314,5.932511307203564
60d731567049e5132e3cc4d4,subway,0.25192089997831424,6.757594225325604
