SID,entry,evaluation,replacement
610108,water,FOUND,water
610108,orange juice,FOUND,orange juice
610108,apple,EXCLUDE,EXCLUDE
610108,juice,FOUND,juice
610108,grape juice,REPLACE,apple juice
610108,apple,EXCLUDE,EXCLUDE
610108,cider,FOUND,cider
610108,beer,FOUND,beer
610108,alcohol,EXCLUDE,EXCLUDE
610108,wine,FOUND,wine
610108,soda,FOUND,soda
610108,can I,EXCLUDE,EXCLUDE
610108,be like,EXCLUDE,EXCLUDE
610108,brand,REPLACE,brandy
610108,names,EXCLUDE,EXCLUDE
610108,to,EXCLUDE,EXCLUDE
610108,Diet Coke,EXCLUDE,EXCLUDE
610108,Pepsi,EXCLUDE,EXCLUDE
610108,and,REPLACE,brandy
610108,Capri,EXCLUDE,EXCLUDE
610108,Sun,EXCLUDE,EXCLUDE
610108,saltwater,REPLACE,soda water
610108,smoothies,REPLACE,smoothie
610108,green,REPLACE,green tea
610108,tea,FOUND,tea
610108,black,REPLACE,bleach
610108,coffee,FOUND,coffee
610108,coffee,FOUND,coffee
610108,tea,FOUND,tea
610108,milkshakes,EXCLUDE,EXCLUDE
610108,jasmine,REPLACE,jasmine tea
610108,tea,FOUND,tea
610108,Thai,EXCLUDE,EXCLUDE
610108,tea,FOUND,tea
610108,Thai,EXCLUDE,EXCLUDE
610108,Chai,EXCLUDE,EXCLUDE
610108,Tea,REPLACE,tea
920371,water,FOUND,water
920371,Mountain Dew,REPLACE,mountain dew
920371,Fanta,REPLACE,fanta
920371,Suncast,EXCLUDE,EXCLUDE
920371,orange juice,FOUND,orange juice
920371,apple,EXCLUDE,EXCLUDE
920371,juice,FOUND,juice
920371,lemon,REPLACE,lemonade
920371,juice,FOUND,juice
920371,lemonade,FOUND,lemonade
920371,pomegranate juice,FOUND,pomegranate juice
920371,cream,EXCLUDE,EXCLUDE
920371,cheese,EXCLUDE,EXCLUDE
920371,big,EXCLUDE,EXCLUDE
920371,deer,REPLACE,beer
920371,beer,FOUND,beer
920371,red wine,REPLACE,wine
920371,white wine,REPLACE,white tea
920371,sparkling,EXCLUDE,EXCLUDE
920371,water,FOUND,water
920371,lime,EXCLUDE,EXCLUDE
920371,juice,FOUND,juice
