subj_id	Word	Start_time	End_time	Confidence
929641	pizza	1.1	2.3	0.9565704464912415
929641	burger	2.3	3.2	0.9565704464912415
929641	fries	3.2	4.5	0.9565704464912415
929641	ice cream	4.5	5.4	0.9565704464912415
929641	apple	6.9	7.6	0.9876290559768677
929641	banana	7.6	9.0	0.9876290559768677
929641	cantaloupe	10.2	10.9	0.9856610894203186
929641	Dorian	13.8	15.5	0.865298867225647
929641	eggs	15.5	16.9	0.865298867225647
929641	oranges	30.0	30.8	0.9543105959892273
929641	grapefruit	32.3	33.2	0.9328514337539673
929641	grapes	34.8	35.5	0.8904195427894592
929641	kiwiz	42.0	42.8	0.6560657620429993
929641	pumpkin	48.4	49.1	0.8909556269645691
929641	Pine	63.4	64.0	0.6459763050079346
929641	jackfruit	66.9	67.8	0.9662458896636963
929641	pomegranate	71.4	72.3	0.874700665473938
929641	boba	72.3	73.7	0.874700665473938
929641	chicken	76.1	76.7	0.9876291155815125
929641	tikka	76.7	76.8	0.9876291155815125
929641	masala	76.8	76.9	0.9876291155815125
929641	Bass	80.4	81.0	0.766744077205658
929641	potato	85.2	85.9	1.0
929641	bell	87.7	89.1	0.9244441390037537
929641	pepper	89.1	89.4	0.9244441390037537
929641	chicken	92.6	93.1	0.9821000099182129
929641	tenders	93.1	93.6	0.9821000099182129
929641	cookies	95.2	95.8	0.9645346999168396
929641	lemon	97.3	97.8	0.9748730063438416
929641	squares	97.8	98.0	0.9748730063438416
929641	tips	106.5	107.2	0.6386024951934814
929641	men's	107.2	107.7	0.6386024951934814
929641	salad	111.9	112.8	0.9243964552879333
929641	soup	114.3	114.9	0.819029688835144
929641	tomato	114.9	115.9	0.819029688835144
929641	pizza	1.1	2.3	0.9565704464912415
929641	burger	2.3	3.2	0.9565704464912415
929641	fries	3.2	4.5	0.9565704464912415
929641	ice cream	4.5	5.4	0.9565704464912415
929641	apple	6.9	7.6	0.9876290559768677
929641	banana	7.6	9.0	0.9876290559768677
929641	cantaloupe	10.2	10.9	0.9856610894203186
929641	Dorian	13.8	15.5	0.865298867225647
929641	eggs	15.5	16.9	0.865298867225647
929641	oranges	30.0	30.8	0.9543105959892273
929641	grapefruit	32.3	33.2	0.9328514337539673
929641	grapes	34.8	35.5	0.8904195427894592
929641	kiwiz	42.0	42.8	0.6560657620429993
929641	pumpkin	48.4	49.1	0.8909556269645691
929641	Pine	63.4	64.0	0.6459763050079346
929641	jackfruit	66.9	67.8	0.9662458896636963
929641	pomegranate	71.4	72.3	0.874700665473938
929641	boba	72.3	73.7	0.874700665473938
929641	chicken	76.1	76.7	0.9876291155815125
929641	tikka	76.7	76.8	0.9876291155815125
929641	masala	76.8	76.9	0.9876291155815125
929641	Bass	80.4	81.0	0.766744077205658
929641	potato	85.2	85.9	1.0
929641	bell	87.7	89.1	0.9244441390037537
929641	pepper	89.1	89.4	0.9244441390037537
929641	chicken	92.6	93.1	0.9821000099182129
929641	tenders	93.1	93.6	0.9821000099182129
929641	cookies	95.2	95.8	0.9645346999168396
929641	lemon	97.3	97.8	0.9748730063438416
929641	squares	97.8	98.0	0.9748730063438416
929641	tips	106.5	107.2	0.6386024951934814
929641	men's	107.2	107.7	0.6386024951934814
929641	salad	111.9	112.8	0.9243964552879333
929641	soup	114.3	114.9	0.819029688835144
929641	tomato	114.9	115.9	0.819029688835144
395439	apples	0.1	3.5	0.7739230990409851
395439	bananas	3.5	3.8	0.7739230990409851
395439	tato	3.8	5.7	0.7739230990409851
395439	chips	5.7	5.8	0.7739230990409851
395439	pineapples	5.8	7.6	0.7739230990409851
395439	meets	7.6	9.1	0.7739230990409851
