subj_id	Word	Start_time	End_time	Confidence
547183	in the	0.7	1.3	0.808676540851593
547183	transport	1.3	2.0	0.808676540851593
547183	feel like	2.0	4.0	0.808676540851593
547183	there's	4.0	4.2	0.808676540851593
547183	not enough	4.2	4.7	0.808676540851593
547183	of these	4.7	4.9	0.808676540851593
547183	Fortuna	4.9	5.4	0.808676540851593
547183	airplane	5.4	7.6	0.808676540851593
547183	car	8.7	9.4	0.9876035451889038
547183	bike	9.4	10.5	0.9876035451889038
547183	skateboard	10.5	12.5	0.9876035451889038
547183	scooter	12.5	13.6	0.9876035451889038
547183	that one	14.8	15.5	0.9735013842582703
547183	wheel	15.5	15.9	0.9735013842582703
547183	thing	15.9	16.6	0.9735013842582703
547183	hoverboard	16.6	17.8	0.9735013842582703
547183	train	22.5	23.3	0.8891230821609497
547183	boat	31.1	33.0	0.8727949261665344
547183	walking	39.9	41.5	0.9746460318565369
547183	running	42.8	43.6	0.6299586296081543
547183	jumping	45.3	46.1	0.9792399406433105
547183	sprinting	46.1	47.5	0.9792399406433105
547183	Sonic	54.8	55.9	0.7960990071296692
547183	go	55.9	56.0	0.7960990071296692
547183	kart	56.0	56.2	0.7960990071296692
547183	a	59.0	59.8	0.8763392567634583
547183	motorbike	59.8	60.5	0.8763392567634583
547183	bicycle	61.9	63.1	0.9244603514671326
547183	a	64.1	64.5	0.9789864420890808
547183	dune	64.5	64.9	0.9789864420890808
547183	buggy	64.9	64.9	0.9789864420890808
547183	unicycle	67.3	69.1	0.9277732372283936
547183	paragliding	109.3	111.5	0.9594898223876953
547183	hot	111.5	112.8	0.9594898223876953
547183	air	112.8	112.9	0.9594898223876953
547183	balloon	112.9	113.4	0.9594898223876953
547183	bungee	115.5	116.0	0.9305304288864136
547183	jumping	116.0	116.1	0.9305304288864136
787646	walking	1.9	3.1	0.9212201237678528
787646	bikes	3.1	3.9	0.9212201237678528
787646	skateboard	3.9	4.3	0.9212201237678528
787646	rollerblading	8.0	9.1	0.9813555479049683
787646	car	9.1	10.1	0.9813555479049683
787646	tram	11.5	12.5	0.9242507219314575
787646	airplane	12.5	14.1	0.9242507219314575
787646	hot	14.1	14.9	0.9242507219314575
787646	air	14.9	15.1	0.9242507219314575
787646	balloon	15.1	15.7	0.9242507219314575
787646	helicopter	23.6	24.7	1.0
787646	boss	27.1	27.8	0.7796081304550171
787646	train	27.8	29.4	0.7796081304550171
787646	subway	32.1	33.0	0.9876290559768677
787646	skipping	36.1	37.1	0.9876290559768677
787646	running	38.3	39.2	0.9876290559768677
787646	scooter	71.7	72.6	0.9659034013748169
920371	R train	2.1	4.1	0.7243967056274414
920371	trolleybus	4.1	6.3	0.7243967056274414
920371	taxi	9.9	10.7	0.9108932018280029
920371	Uber	10.7	11.7	0.9108932018280029
920371	best	11.7	12.8	0.9108932018280029
920371	airplane	14.3	15.3	0.9096076488494873
920371	helicopter	15.3	15.6	0.9096076488494873
920371	walking	19.2	20.1	0.9746460318565369
920371	taxi	32.9	33.7	0.9744421243667603
920371	limo	33.7	34.6	0.9744421243667603
920371	bike	40.8	41.4	0.9081240892410278
920371	skateboard	41.4	43.4	0.9081240892410278
920371	scooter	45.3	46.0	0.891461193561554
920371	Segway	56.3	57.4	0.9106807708740234
920371	unicycle	62.2	63.5	0.9876290559768677
610108	car	2.0	2.7	0.9879283905029297
610108	bike	2.7	3.8	0.9879283905029297
610108	scooter	3.8	4.6	0.9879283905029297
610108	skateboard	4.6	5.8	0.9879283905029297
610108	plane	12.1	12.8	0.8506406545639038
610108	boat	12.8	13.6	0.8506406545639038
610108	taxi	15.3	16.1	0.943020761013031
610108	trolley	21.9	22.7	0.8269020915031433
610108	Metro	22.7	24.5	0.8269020915031433
610108	Bart	26.1	26.8	0.4740933775901794
610108	Subway	28.5	29.4	0.9686809778213501
610108	wagon	29.4	31.1	0.9686809778213501
610108	roller	31.1	31.9	0.9686809778213501
610108	skates	31.9	32.4	0.9686809778213501
610108	rollerblades	35.0	36.2	0.7355958223342896
610108	walking	37.4	38.2	0.9830954670906067
610108	running	38.2	39.7	0.9830954670906067
610108	swimming	49.9	50.8	0.97663414478302
610108	lying	67.2	68.1	0.3521247804164886
610108	public	91.3	92.0	0.9846200942993164
610108	transportation	92.0	92.4	0.9846200942993164
610108	Uber	95.8	96.5	0.96177077293396
610108	left	97.6	98.5	0.9577224254608154
610108	carpooling	109.6	110.7	0.9428261518478394
898793	okay	1.2	3.2	0.9467031955718994
898793	well	3.2	3.6	0.9467031955718994
898793	walking	3.6	4.5	0.9467031955718994
898793	is	4.5	5.0	0.9467031955718994
898793	wine	5.0	5.6	0.9467031955718994
898793	a car	5.6	7.4	0.9467031955718994
898793	and then	7.4	8.9	0.9467031955718994
898793	like a	8.9	9.5	0.9467031955718994
898793	bike	9.5	10.0	0.9467031955718994
898793	and a	10.0	10.9	0.9467031955718994
898793	scooter	10.9	11.4	0.9467031955718994
898793	but like	11.4	12.3	0.9467031955718994
898793	a	12.3	12.3	0.9467031955718994
898793	manual	12.3	12.8	0.9467031955718994
898793	version of	12.8	13.3	0.9467031955718994
898793	those	13.3	13.5	0.9467031955718994
898793	and then	13.5	13.8	0.9467031955718994
898793	there's	13.8	14.0	0.9467031955718994
898793	like an	14.0	14.3	0.9467031955718994
898793	electric	14.3	14.9	0.9467031955718994
898793	scooter	14.9	15.7	0.9467031955718994
898793	I think there	15.7	17.6	0.9467031955718994
898793	is	17.6	17.6	0.9467031955718994
898793	technically	17.6	18.2	0.9467031955718994
898793	an	18.2	18.5	0.9467031955718994
898793	electric	18.5	19.0	0.9467031955718994
898793	bike	19.0	19.3	0.9467031955718994
898793	there's	19.3	20.8	0.9467031955718994
898793	a	20.8	20.9	0.9467031955718994
898793	Segway	20.9	21.6	0.9467031955718994
898793	I guess you could	21.6	22.6	0.9467031955718994
898793	take you	22.6	23.7	0.9467031955718994
898793	could go in	23.7	24.2	0.9467031955718994
898793	one of those	24.2	24.7	0.9467031955718994
898793	rides	26.5	27.3	0.9561645984649658
898793	where they	27.3	27.6	0.9561645984649658
898793	kind of like	27.6	29.1	0.9561645984649658
898793	a	29.1	29.3	0.9561645984649658
898793	horse-drawn	29.3	29.8	0.9561645984649658
898793	carriage	29.8	30.1	0.9561645984649658
898793	or other	30.1	32.0	0.9561645984649658
898793	types of	32.0	32.8	0.9561645984649658
898793	carriage	32.8	33.3	0.9561645984649658
898793	things	33.3	33.7	0.9561645984649658
898793	were like	33.7	34.0	0.9561645984649658
898793	there's	34.0	34.4	0.9561645984649658
898793	a person	34.4	34.9	0.9561645984649658
898793	who's	34.9	35.2	0.9561645984649658
898793	kind of	35.2	35.4	0.9561645984649658
898793	driving in the	35.4	36.0	0.9561645984649658
898793	front and	36.0	36.4	0.9561645984649658
898793	you're	36.4	36.6	0.9561645984649658
