subj_id	Word	Start_time	End_time	Confidence
538590	water	8.0	8.8	0.9684408903121948
538590	grass	8.8	10.3	0.9684408903121948
538590	Boyle	12.8	13.8	0.7019103169441223
538590	lakes	13.8	15.7	0.7019103169441223
538590	rivers	15.7	17.3	0.7019103169441223
538590	flowers	23.4	24.5	0.8032673001289368
538590	hair	31.7	32.4	0.847448468208313
538590	braiding	32.4	33.4	0.847448468208313
538590	maybe	40.1	40.6	0.8623249530792236
538590	warm	40.6	41.2	0.8623249530792236
538590	Breezy	42.7	43.5	0.7082961201667786
538590	clear	43.5	45.2	0.7082961201667786
538590	earthy	49.4	50.3	0.9051932096481323
538590	home	61.4	63.1	0.8792389631271362
538590	natural	64.3	65.3	0.9716795086860657
538590	fresh	65.3	65.9	0.9716795086860657
538590	peaceful	69.0	70.1	0.9468796849250793
538590	Boyd's	73.9	74.8	0.7231630682945251
538590	trees	74.8	75.5	0.7231630682945251
538590	oceans	75.5	77.2	0.7231630682945251
538590	mountains	82.1	83.3	0.5754009485244751
538590	waves	86.3	87.3	0.76656174659729
538590	cliffs	87.3	88.8	0.76656174659729
538590	long	101.1	101.7	0.8172550201416016
538590	roads	101.7	102.5	0.8172550201416016
538590	pavement	109.8	110.9	0.9243011474609375
538590	water	8.0	8.8	0.9684408903121948
538590	grass	8.8	10.3	0.9684408903121948
538590	Boyle	12.8	13.8	0.7019103169441223
538590	lakes	13.8	15.7	0.7019103169441223
538590	rivers	15.7	17.3	0.7019103169441223
538590	flowers	23.4	24.5	0.8032673001289368
538590	hair	31.7	32.4	0.847448468208313
538590	braiding	32.4	33.4	0.847448468208313
538590	maybe	40.1	40.6	0.8623249530792236
538590	warm	40.6	41.2	0.8623249530792236
538590	Breezy	42.7	43.5	0.7082961201667786
538590	clear	43.5	45.2	0.7082961201667786
538590	earthy	49.4	50.3	0.9051932096481323
538590	home	61.4	63.1	0.8792389631271362
538590	natural	64.3	65.3	0.9716795086860657
538590	fresh	65.3	65.9	0.9716795086860657
538590	peaceful	69.0	70.1	0.9468796849250793
538590	Boyd's	73.9	74.8	0.7231630682945251
538590	trees	74.8	75.5	0.7231630682945251
538590	oceans	75.5	77.2	0.7231630682945251
538590	mountains	82.1	83.3	0.5754009485244751
538590	waves	86.3	87.3	0.76656174659729
538590	cliffs	87.3	88.8	0.76656174659729
538590	long	101.1	101.7	0.8172550201416016
538590	roads	101.7	102.5	0.8172550201416016
538590	pavement	109.8	110.9	0.9243011474609375
004144	trees	1.2	4.4	0.8905172348022461
004144	bushes	4.4	4.8	0.8905172348022461
004144	grass	4.8	5.9	0.8905172348022461
004144	Robbins	9.3	10.1	0.8768177032470703
004144	Sky	10.1	10.6	0.8768177032470703
004144	squirrels	10.6	12.4	0.8768177032470703
004144	Fox	12.4	13.3	0.8768177032470703
004144	Mountain	13.3	15.6	0.8768177032470703
004144	snow	15.6	16.6	0.8768177032470703
004144	rain	16.6	18.4	0.8768177032470703
004144	Lake	27.2	28.2	0.9628031253814697
004144	water	28.2	29.5	0.9628031253814697
004144	fish	29.5	30.9	0.9628031253814697
004144	pond	30.9	32.5	0.9628031253814697
004144	Cliff	43.9	44.7	0.9478334188461304
004144	ocean	44.7	46.2	0.9478334188461304
004144	leaves	64.2	66.3	0.9488838911056519
004144	stems	66.3	67.2	0.9488838911056519
004144	tree	67.2	68.5	0.9488838911056519
004144	trunks	68.5	69.1	0.9488838911056519
004144	flowers	69.1	71.1	0.9488838911056519
004144	clovers	75.0	75.9	1.0
004144	animals	78.0	80.2	0.9328343272209167
004144	dear	82.8	84.7	0.6047083735466003
004144	green	88.5	89.4	0.9160330295562744
004144	brown	89.4	90.6	0.9160330295562744
004144	Decatur	115.8	117.9	0.8900203108787537
929641	what does it	2.5	3.9	0.7529687881469727
929641	mean	3.9	4.1	0.7529687881469727
929641	leaves	4.1	12.4	0.7529687881469727
929641	honey	12.4	14.8	0.7529687881469727
929641	flowers	14.8	16.1	0.7529687881469727
929641	rivers	17.8	18.5	0.9797611236572266
929641	lakes	18.5	18.8	0.9797611236572266
929641	oceans	18.8	19.5	0.9797611236572266
929641	animals	21.2	22.0	0.9721150398254395
929641	beehives	26.3	27.3	0.8148235082626343
929641	snakes	28.7	29.5	0.9369180202484131
929641	rats	29.5	30.4	0.9369180202484131
929641	mice	30.4	31.3	0.9369180202484131
929641	dear	33.8	34.5	0.5490389466285706
929641	do	35.5	36.0	0.8064409494400024
929641	both	37.5	38.4	0.5975478291511536
