subj_id	Word	Start_time	End_time	Confidence
610108	water	2.1	2.9	0.9876290559768677
610108	orange juice	4.4	5.6	0.9730580449104309
610108	apple	5.6	6.3	0.9730580449104309
610108	juice	6.3	6.4	0.9730580449104309
610108	grape juice	6.4	7.6	0.9730580449104309
610108	apple	9.4	10.0	0.9907218217849731
610108	cider	10.0	10.6	0.9907218217849731
610108	beer	10.6	11.6	0.9907218217849731
610108	alcohol	11.6	13.4	0.9907218217849731
610108	wine	18.1	18.8	0.8703572154045105
610108	soda	27.6	28.4	0.9270352125167847
610108	can I	30.7	31.3	0.881656289100647
610108	be like	31.3	31.5	0.881656289100647
610108	brand	31.5	32.0	0.881656289100647
610108	names	32.0	32.3	0.881656289100647
610108	to	32.3	32.5	0.881656289100647
610108	Diet Coke	32.5	35.2	0.881656289100647
610108	Pepsi	35.2	36.3	0.881656289100647
610108	and	36.3	37.9	0.881656289100647
610108	Capri	39.7	40.4	0.9258756041526794
610108	Sun	40.4	40.9	0.9258756041526794
610108	saltwater	74.5	75.7	0.479917973279953
610108	smoothies	92.3	93.4	0.9333187937736511
610108	green	93.4	94.2	0.9333187937736511
610108	tea	94.2	94.5	0.9333187937736511
610108	black	94.5	96.6	0.9333187937736511
610108	coffee	96.6	97.1	0.9333187937736511
610108	coffee	97.1	97.8	0.9333187937736511
610108	tea	97.8	98.4	0.9333187937736511
610108	milkshakes	102.5	103.7	0.9876290559768677
610108	jasmine	109.4	110.2	0.968536376953125
610108	tea	110.2	110.5	0.968536376953125
610108	Thai	111.9	112.4	0.8511120080947876
610108	tea	112.4	112.8	0.8511120080947876
610108	Thai	112.8	114.2	0.8511120080947876
610108	Chai	114.2	114.5	0.8511120080947876
610108	Tea	114.5	114.9	0.8511120080947876
920371	water	1.5	2.4	0.9493264555931091
920371	Mountain Dew	5.9	7.1	0.8811185956001282
920371	Fanta	7.1	7.9	0.8811185956001282
920371	Suncast	9.9	11.0	0.615014374256134
920371	orange juice	12.3	13.4	0.976820707321167
920371	apple	13.4	14.0	0.976820707321167
920371	juice	14.0	14.1	0.976820707321167
920371	lemon	16.0	16.6	0.9407112002372742
920371	juice	16.6	17.1	0.9407112002372742
920371	lemonade	17.1	17.7	0.9407112002372742
920371	pomegranate juice	21.5	22.8	0.9876290559768677
920371	cream	24.7	25.6	0.7870825529098511
920371	cheese	25.6	26.0	0.7870825529098511
920371	big	32.0	32.8	0.7531211376190186
920371	deer	32.8	33.2	0.7531211376190186
920371	beer	35.7	36.4	0.808143138885498
920371	red wine	38.7	39.8	0.9719089865684509
920371	white wine	39.8	40.3	0.9719089865684509
920371	sparkling	47.6	48.5	0.9876290559768677
920371	water	48.5	49.0	0.9876290559768677
920371	lime	55.8	56.7	0.8798024654388428
920371	juice	56.7	57.2	0.8798024654388428
920371	kiwi	57.2	58.3	0.8798024654388428
920371	trees	58.3	58.8	0.8798024654388428
920371	Sprite	78.0	78.9	0.9811287522315979
920371	Sierra	78.9	79.8	0.9811287522315979
920371	Mist	79.8	80.5	0.9811287522315979
920371	Coca-Cola	85.3	86.4	0.9271652698516846
920371	Pepsi	86.4	86.8	0.9271652698516846
920371	milk	98.0	98.7	0.9879605174064636
920371	Red Bull	103.0	104.0	0.9209918975830078
920371	coffee	105.3	106.0	0.974058210849762
920371	milkshakes	114.5	115.8	0.962154746055603
547183	if a	0.6	3.6	0.5913258790969849
547183	hard-boiled	3.6	3.8	0.5913258790969849
547183	egg	3.8	4.1	0.5913258790969849
547183	water	4.1	5.9	0.5913258790969849
547183	milk	5.9	7.6	0.5913258790969849
547183	chocolate	8.6	9.4	0.9694609642028809
547183	milk	9.4	9.7	0.9694609642028809
547183	strawberry	9.7	10.8	0.9694609642028809
547183	milk	10.8	11.3	0.9694609642028809
547183	dr.	15.9	16.4	0.9176360368728638
547183	pepper	16.4	16.8	0.9176360368728638
547183	Coke	17.9	18.8	0.9363996982574463
547183	Sprite	18.8	20.3	0.9363996982574463
547183	there's	29.4	31.1	0.912445068359375
547183	like a bunch of	31.1	31.6	0.912445068359375
547183	teas	31.6	32.3	0.912445068359375
547183	like	32.3	34.2	0.912445068359375
547183	jasmine	34.2	35.7	0.912445068359375
547183	tea	35.7	36.0	0.912445068359375
547183	green	41.9	43.0	0.9828051328659058
547183	tea	43.0	43.2	0.9828051328659058
