subj_id	Word	Start_time	End_time	Confidence
787646	Hammer	2.0	2.9	0.9564368724822998
787646	screw	2.9	3.7	0.9564368724822998
787646	screwdriver	3.7	5.3	0.9564368724822998
787646	saw	5.3	6.6	0.9564368724822998
787646	nails	8.4	9.5	0.938307523727417
787646	leveler	13.9	14.8	0.9770040512084961
787646	chainsaw	22.7	23.7	0.88723224401474
787646	water	32.0	32.9	0.7163558006286621
787646	shovel	32.9	34.5	0.7163558006286621
787646	stapler	49.6	50.8	1.0
787646	wrench	57.3	58.1	0.8249871730804443
787646	tweezers	74.1	75.2	0.981272280216217
787646	2	91.5	92.0	0.5680111646652222
787646	below	92.0	92.3	0.5680111646652222
787646	measuring	95.6	96.3	0.9876290559768677
787646	tape	96.3	97.0	0.9876290559768677
898793	tools	0.5	1.6	0.9094839096069336
898793	enough	1.6	2.2	0.9094839096069336
898793	a	2.2	3.5	0.9094839096069336
898793	wrench	3.5	4.1	0.9094839096069336
898793	a screwdriver	4.1	6.4	0.9094839096069336
898793	a	6.4	9.0	0.9094839096069336
898793	hammer	9.0	9.6	0.9094839096069336
898793	a liar	9.6	12.4	0.9094839096069336
898793	tweezer	13.6	16.0	0.9682888984680176
898793	okay	16.0	16.5	0.9682888984680176
898793	I'm	16.5	16.7	0.9682888984680176
898793	going to	16.7	16.9	0.9682888984680176
898793	Branch	16.9	17.3	0.9682888984680176
898793	into	17.3	17.3	0.9682888984680176
898793	I	17.3	18.1	0.9682888984680176
898793	don't	18.1	18.3	0.9682888984680176
898793	know how	18.3	18.5	0.9682888984680176
898793	broad	18.5	19.1	0.9682888984680176
898793	this	19.1	19.2	0.9682888984680176
898793	category is	19.2	19.8	0.9682888984680176
898793	that like	19.8	20.1	0.9682888984680176
898793	makeup	20.1	20.3	0.9682888984680176
898793	tools	20.3	21.0	0.9682888984680176
898793	I guess you could	21.0	21.7	0.9682888984680176
898793	go for	21.7	22.1	0.9682888984680176
898793	like	22.1	22.5	0.9682888984680176
898793	brushes	22.5	24.1	0.9682888984680176
898793	makeup	24.1	25.9	0.9682888984680176
898793	brushes	25.9	26.3	0.9682888984680176
898793	and generally	26.3	27.0	0.9682888984680176
898793	Beauty	27.0	27.5	0.9682888984680176
898793	sponges	27.5	28.0	0.9682888984680176
898793	and I	28.0	31.4	0.9682888984680176
898793	don't	31.4	31.6	0.9682888984680176
898793	know I	31.6	31.7	0.9682888984680176
898793	guess it	31.7	32.0	0.9682888984680176
898793	has to be	32.0	32.2	0.9682888984680176
898793	products	32.2	32.8	0.9682888984680176
898793	other things	32.8	33.6	0.9682888984680176
898793	and then	33.6	35.8	0.9682888984680176
898793	whatever	35.8	36.1	0.9682888984680176
898793	other things	36.1	36.7	0.9682888984680176
898793	you might	36.7	37.0	0.9682888984680176
898793	need to	37.0	37.5	0.9682888984680176
898793	use	37.5	37.6	0.9682888984680176
898793	for is	37.6	39.0	0.9682888984680176
898793	this	39.0	39.1	0.9682888984680176
898793	supposed to be	39.1	39.5	0.9682888984680176
898793	more like	39.5	39.9	0.9682888984680176
898793	work or	39.9	40.8	0.9682888984680176
898793	like	40.8	41.2	0.9682888984680176
898793	like working	41.2	42.3	0.9682888984680176
898793	on a car	42.3	42.7	0.9682888984680176
898793	kind of thing	42.7	43.3	0.9682888984680176
898793	we're	43.3	43.6	0.9682888984680176
898793	going to be any	43.6	44.0	0.9682888984680176
898793	type of	44.0	44.3	0.9682888984680176
898793	film	44.3	44.7	0.9682888984680176
898793	time	44.7	45.0	0.9682888984680176
898793	okay	45.0	45.5	0.9682888984680176
898793	well I	45.5	46.8	0.9682888984680176
898793	guess	46.8	49.0	0.9682888984680176
898793	like painting	49.0	50.2	0.9682888984680176
898793	like	50.2	50.4	0.9682888984680176
898793	artist	50.4	50.8	0.9682888984680176
898793	tools	50.8	51.2	0.9682888984680176
898793	you would	51.2	51.6	0.9682888984680176
898793	need	51.6	51.7	0.9682888984680176
898793	like a	51.7	52.3	0.9682888984680176
898793	cup	52.3	52.8	0.9682888984680176
898793	or something	52.8	53.5	0.9682888984680176
898793	for	53.5	53.9	0.9682888984680176
898793	water	53.9	54.4	0.9682888984680176
898793	and a	54.4	54.8	0.9682888984680176
898793	paint	54.8	55.2	0.9682888984680176
898793	palette	55.2	55.4	0.9682888984680176
898793	and then	55.4	56.2	0.9682888984680176
898793	paint	56.2	56.7	0.9682888984680176
898793	and	56.7	57.9	0.9682888984680176
898793	different	57.9	59.1	0.9682888984680176
898793	I guess	60.2	61.4	0.927462637424469
898793	trays	61.4	62.4	0.927462637424469
898793	for	62.4	62.6	0.927462637424469
898793	mixing	62.6	63.1	0.927462637424469
898793	and	63.1	63.3	0.927462637424469
898793	paper	63.3	63.6	0.927462637424469
898793	campus2campus	63.6	64.5	0.927462637424469
898793	you so	64.5	66.6	0.927462637424469
898793	whatever	66.6	66.9	0.927462637424469
898793	it's	66.9	67.2	0.927462637424469
898793	called	67.2	67.3	0.927462637424469
898793	I guess	67.3	71.6	0.927462637424469
898793	for a	71.6	73.1	0.927462637424469
898793	car you	73.1	74.3	0.927462637424469
898793	would	74.3	74.5	0.927462637424469
898793	need	74.5	74.7	0.927462637424469
898793	which was	76.0	76.8	0.7874429821968079
898793	which	76.8	76.9	0.7874429821968079
898793	important	76.9	77.3	0.7874429821968079
898793	on that	77.3	77.8	0.7874429821968079
898793	I'm	80.7	81.1	0.9616610407829285
898793	going to say	81.1	81.6	0.9616610407829285
898793	some	81.6	82.2	0.9616610407829285
898793	type of	82.2	82.6	0.9616610407829285
898793	Blake	82.6	83.1	0.9616610407829285
898793	if	84.5	85.7	0.9636696577072144
898793	you're	85.7	85.9	0.9636696577072144
898793	working in	85.9	86.3	0.9636696577072144
898793	a	86.3	86.3	0.9636696577072144
898793	workshop	86.3	86.6	0.9636696577072144
898793	kind of	86.6	87.3	0.9636696577072144
898793	area with	87.3	87.8	0.9636696577072144
898793	tools	87.8	88.2	0.9636696577072144
898793	I would	88.2	88.4	0.9636696577072144
898793	say	88.4	88.6	0.9636696577072144
898793	maybe	88.6	88.6	0.9636696577072144
898793	some sort of	88.6	89.4	0.9636696577072144
898793	like	89.4	89.6	0.9636696577072144
898793	heat	89.6	89.8	0.9636696577072144
898793	gun	89.8	90.1	0.9636696577072144
898793	or some	90.1	91.3	0.9636696577072144
898793	type of	91.3	91.6	0.9636696577072144
898793	like	91.6	91.9	0.9636696577072144
898793	welding	91.9	92.3	0.9636696577072144
898793	tools	92.3	93.4	0.9636696577072144
898793	till	93.4	93.7	0.9636696577072144
898793	I	93.7	93.8	0.9636696577072144
898793	combined	93.8	94.2	0.9636696577072144
898793	Metals	94.2	94.7	0.9636696577072144
898793	together	94.7	94.9	0.9636696577072144
898793	maybe	94.9	97.4	0.9636696577072144
898793	like a	97.4	97.7	0.9636696577072144
898793	hot	97.7	97.9	0.9636696577072144
898793	glue	97.9	98.2	0.9636696577072144
898793	gun	98.2	98.3	0.9636696577072144
898793	or a	98.3	99.1	0.9636696577072144
898793	knife	99.1	99.1	0.9636696577072144
898793	or like	99.1	102.7	0.9636696577072144
898793	I saw you	102.7	103.9	0.9636696577072144
898793	might	103.9	104.1	0.9636696577072144
898793	need	104.1	104.3	0.9636696577072144
898793	if	104.3	104.8	0.9636696577072144
898793	you're	104.8	105.0	0.9636696577072144
898793	in like	105.0	105.2	0.9636696577072144
898793	instruction	105.2	105.8	0.9636696577072144
898793	you might	105.8	105.9	0.9636696577072144
898793	need	105.9	106.2	0.9636696577072144
898793	like	106.2	106.3	0.9636696577072144
898793	wood and	106.3	107.0	0.9636696577072144
898793	pipes and	107.0	108.5	0.9636696577072144
898793	other	108.5	109.8	0.9636696577072144
898793	forms	109.8	110.1	0.9636696577072144
898793	of like	110.1	110.4	0.9636696577072144
898793	plastic	110.4	110.8	0.9636696577072144
898793	and	110.8	112.0	0.9636696577072144
898793	nails and	112.0	113.3	0.9636696577072144
898793	screws	113.3	113.7	0.9636696577072144
898793	and	113.7	114.3	0.9636696577072144
898793	nuts and	114.3	115.8	0.9636696577072144
898793	bolts	115.8	116.0	0.9636696577072144
898793	and I can	116.0	118.4	0.9636696577072144
898793	kind of things	118.4	119.2	0.9636696577072144
898793	are there	119.2	119.4	0.9636696577072144
920371	saw	1.6	2.4	0.9283614158630371
920371	hammer	2.4	3.6	0.9283614158630371
920371	drill	3.6	5.5	0.9283614158630371
920371	screwdriver	6.5	7.9	0.9244601726531982
920371	now	18.1	18.7	0.9029818773269653
920371	it's	18.7	19.2	0.9029818773269653
920371	batteries	27.6	28.6	0.9390272498130798
920371	praying	46.7	47.6	0.4943231642246246
920371	jackhammer	54.8	55.8	0.6459600925445557
920371	wheelbarrow	63.7	64.9	1.0
920371	Shuffle	72.0	72.8	0.7885197997093201
920371	screws	96.9	98.0	0.2624188363552094
920371	nails	100.1	100.9	0.9656201601028442
920371	extension	107.2	108.7	0.9801316261291504
920371	cords	108.7	109.3	0.9801316261291504
920371	hi	114.6	115.2	0.5585035085678101
920371	Old	115.2	115.5	0.5585035085678101
920371	Cutter	115.5	115.9	0.5585035085678101
610108	hammer	3.2	3.9	0.9245637655258179
610108	saw	5.2	5.7	0.4857036471366882
610108	screwdriver	7.3	8.5	0.9176555275917053
610108	measuring	10.3	10.9	0.9876290559768677
610108	tape	10.9	11.6	0.9876290559768677
610108	nail	31.1	31.8	0.8903084993362427
610108	file	40.1	40.8	0.9563994407653809
610108	naive	41.9	42.6	0.4534157812595367
610108	cooking	58.6	59.3	0.9876290559768677
610108	utensils	59.3	59.5	0.9876290559768677
610108	scissors	65.2	66.1	0.9499427676200867
610108	nail	71.7	72.3	0.9807296991348267
610108	file	72.3	72.9	0.9807296991348267
610108	pliers	76.8	77.8	0.9938145279884338
610108	tweezers	77.8	78.9	0.9938145279884338
610108	clip	80.8	81.4	0.9390921592712402
610108	claw	81.4	82.8	0.9390921592712402
610108	hinge	92.3	93.2	0.8513311147689819
610108	knob	93.2	94.9	0.8513311147689819
610108	brush	104.3	104.9	0.9162113666534424
610108	ruler	114.5	115.3	0.9263977408409119
610108	protractor	116.7	117.8	0.9841863512992859
610108	sundial	119.0	119.8	0.7353270649909973
547183	tools	0.7	1.5	0.9673285484313965
547183	Hammer	1.5	4.2	0.9673285484313965
547183	screwdriver	4.2	5.2	0.9673285484313965
547183	do you say	9.6	10.6	0.8297920823097229
547183	anything to	10.6	11.0	0.8297920823097229
547183	be considered a	11.0	11.8	0.8297920823097229
547183	toll	11.8	12.2	0.8297920823097229
547183	power	18.6	20.3	0.9621983766555786
547183	drill	20.3	20.7	0.9621983766555786
547183	beautiful	30.3	31.0	0.7374621033668518
547183	tool	31.0	31.3	0.7374621033668518
547183	that I can	31.3	31.7	0.7374621033668518
547183	that can	31.7	31.9	0.7374621033668518
547183	help you	31.9	32.5	0.7374621033668518
547183	do something	32.5	33.3	0.7374621033668518
547183	a pen	35.4	36.3	0.6878933906555176
547183	a	52.4	52.8	0.8810683488845825
547183	jackhammer	52.8	53.4	0.8810683488845825
547183	a	54.9	55.2	0.9677262902259827
547183	wrecking	55.2	55.7	0.9677262902259827
547183	ball	55.7	55.9	0.9677262902259827
547183	Trench	73.7	74.5	0.4053995013237
547183	the car	82.5	83.3	0.6990714073181152
547183	like a wire	101.9	102.9	0.8512380719184875
547183	meaning	102.9	103.5	0.8512380719184875
