Subject,Fluency_Item,IRT,Semantic_Similarity,Frequency_Value
5c1942e200849900010afdcd,table,0.0,0.0001,8.74212344380374
5c1942e200849900010afdcd,desk,0.0,0.602257079420877,7.57407366438085
5c1942e200849900010afdcd,armoire,1.5,0.46848990622649145,5.319980017164956
5c1942e200849900010afdcd,sofa,4.3,0.30601240235542027,6.925578621119794
5c1942e200849900010afdcd,hutch,1.0,0.2967752506782474,5.910375708107325
5c1942e200849900010afdcd,chair,0.0,0.27772510617249924,7.947471596008238
5c1942e200849900010afdcd,stool,1.6,0.5217402626345099,6.909583626388057
5c1942e200849900010afdcd,bar stool,1.1,0.7996767554466895,5.2171679787711565
5c1942e200849900010afdcd,hammock,22.8,0.2650832095337161,6.235305182364883
5c1942e200849900010afdcd,tv cabinet,5.4,0.18725380096746536,3.8543667780408697
5c4a428161c51f0001e96b3f,chest,0.0,0.0001,7.709019898236597
5c4a428161c51f0001e96b3f,bed,0.0,0.4055361787683396,8.167861336235209
5c4a428161c51f0001e96b3f,loveseat,1.2,0.5324606907141303,4.9460148025782775
5c4a428161c51f0001e96b3f,coffee table,0.0,0.4642578770284662,6.168210117697968
5c4a428161c51f0001e96b3f,vanity,2.2,0.25305705769425857,7.021241039073189
5c4a428161c51f0001e96b3f,table,1.5,0.173480924777626,8.74212344380374
5c4a428161c51f0001e96b3f,coffee table,0.0,0.7029483944881856,6.168210117697968
5c4a428161c51f0001e96b3f,table,0.0,0.7029483944881856,8.74212344380374
5c4a428161c51f0001e96b3f,chair,4.3,0.5606730875916672,7.947471596008238
5c4a428161c51f0001e96b3f,high chair,2.7,0.8052577501835004,5.375257473061311
5c4a428161c51f0001e96b3f,lounge chair,0.0,0.6625875767535547,5.205047296397122
5c4a428161c51f0001e96b3f,wood chair,0.0,0.5960935424355138,4.243534101832062
5c4a428161c51f0001e96b3f,barrel chair,2.7,0.5774545441795633,3.667546339511517
5c4a428161c51f0001e96b3f,bunk bed,17.9,0.3115647203119407,4.8897049887855095
5d3cc9010e510a00013df6f6,chest,0.0,0.0001,7.709019898236597
