SID,entry,evaluation,replacement
5ed9311e1a69d449577bb8cf,pot,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,pans,REPLACE,pads
5ed9311e1a69d449577bb8cf,baking trees,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,cleaning products,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,soap,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,bleach,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,lemon squeezers,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,toilet paper,FOUND,toilet paper
5ed9311e1a69d449577bb8cf,paper towels,FOUND,paper towels
5ed9311e1a69d449577bb8cf,spatulas,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,knives,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,mugs,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,paper cups,REPLACE,paper goods
5ed9311e1a69d449577bb8cf,regular cups,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,plates paper,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,plates,REPLACE,pads
5ed9311e1a69d449577bb8cf,rice cookers,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,air fryers,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,kitchen towels,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,forks,EXCLUDE,EXCLUDE
5ed9311e1a69d449577bb8cf,knives,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,paper plates,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,paper cups,REPLACE,paper goods
6595e3b4dc9090390e4edb5f,Napkins,REPLACE,napkins
6595e3b4dc9090390e4edb5f,Utensils,REPLACE,utensils
6595e3b4dc9090390e4edb5f,shampoo,FOUND,shampoo
6595e3b4dc9090390e4edb5f,conditioner,FOUND,conditioner
6595e3b4dc9090390e4edb5f,deodorant,FOUND,deodorant
6595e3b4dc9090390e4edb5f,toothpaste,FOUND,toothpaste
6595e3b4dc9090390e4edb5f,body wash,FOUND,body wash
6595e3b4dc9090390e4edb5f,after shave,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,toilet paper,FOUND,toilet paper
6595e3b4dc9090390e4edb5f,tampon,REPLACE,tampons
6595e3b4dc9090390e4edb5f,diaper,REPLACE,diapers
6595e3b4dc9090390e4edb5f,wipes,REPLACE,diapers
6595e3b4dc9090390e4edb5f,Detergent,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,bleach,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,hand sanitizer,FOUND,hand sanitizer
6595e3b4dc9090390e4edb5f,medicine,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,Dollar,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,Dog treats,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,Greeting cards,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,balloons,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,candles,FOUND,candles
6595e3b4dc9090390e4edb5f,toys,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,diaper,REPLACE,diapers
6595e3b4dc9090390e4edb5f,dish soap,REPLACE,hand soap
6595e3b4dc9090390e4edb5f,dishwasher pods,EXCLUDE,EXCLUDE
6595e3b4dc9090390e4edb5f,storage bags,REPLACE,trash bags
6595e3b4dc9090390e4edb5f,Ziploc bags,REPLACE,ziplock bags
5f6c102b6ec04317fc9a8127,forks,EXCLUDE,EXCLUDE
5f6c102b6ec04317fc9a8127,spoons,REPLACE,sponges
5f6c102b6ec04317fc9a8127,Tupperware,EXCLUDE,EXCLUDE
5f6c102b6ec04317fc9a8127,knives,EXCLUDE,EXCLUDE
5f6c102b6ec04317fc9a8127,plates,REPLACE,pads
5f6c102b6ec04317fc9a8127,toothpaste,FOUND,toothpaste
5f6c102b6ec04317fc9a8127,shampoo,FOUND,shampoo
5f6c102b6ec04317fc9a8127,deodorant,FOUND,deodorant
5f6c102b6ec04317fc9a8127,shaving products,EXCLUDE,EXCLUDE
5f6c102b6ec04317fc9a8127,toilet paper,FOUND,toilet paper
5f6c102b6ec04317fc9a8127,paper towels,FOUND,paper towels
5f6c102b6ec04317fc9a8127,tissues,FOUND,tissues
5f6c102b6ec04317fc9a8127,napkins,FOUND,napkins
5f6c102b6ec04317fc9a8127,soap,EXCLUDE,EXCLUDE
5f6c102b6ec04317fc9a8127,laundry detergent,EXCLUDE,EXCLUDE
5f6c102b6ec04317fc9a8127,dish soap,REPLACE,hand soap
5f6c102b6ec04317fc9a8127,bleach,EXCLUDE,EXCLUDE
5f6c102b6ec04317fc9a8127,hand sanitizers,REPLACE,hand sanitizer
5f6c102b6ec04317fc9a8127,medicine,EXCLUDE,EXCLUDE
5f6c102b6ec04317fc9a8127,dog food,EXCLUDE,EXCLUDE
