Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
5885f97f41da4500014d3645,0.31985559184935375,0.2781649579224329,6.8698735506842485,1.1909380336520525,10.0,simdrop,3,2.5,0.8660254037844386
5d7ff4aa50fda7001a863736,0.4366465753762845,0.0657141057326953,6.677221336177311,0.9211405709971536,9.0,simdrop,2,3.0,0.816496580927726
5f1f3581b5cf3e103cc545c9,0.3845716077068371,0.1056960322731935,6.757774901496964,0.7237562962360461,5.0,simdrop,1,2.5,1.5
5f5aa60bef062519ff711fe6,0.383898904976465,0.14411430773657005,6.717867924511989,0.8498595537885761,13.0,simdrop,2,4.333333333333333,0.9428090415820634
6001487015e5f62961639e7d,0.34491856002818855,0.14811875024430618,6.65008518682755,1.0206364081925245,18.0,simdrop,3,4.5,1.8027756377319946
601f6a2231a2904b79df1671,0.3936020224996531,0.20448655997108275,6.68522145451239,1.1515185930189922,23.0,simdrop,6,3.2857142857142856,0.880630571852711
6073e0d481953bbd2cd61145,0.2466721225261848,0.1017296761902047,6.17124005662768,0.9493278687116787,12.0,simdrop,1,6.0,0.0
6081806ab383aa89f6c61940,0.31086352121169714,0.1255560583058366,6.690740089316699,1.1389142122089255,14.0,simdrop,4,2.8,1.7204650534085255
60a48adfe091e410f4eaba34,0.4002070423567494,0.1368203170002447,6.728676655690284,0.8134849062494077,10.0,simdrop,3,2.5,0.5
60d731567049e5132e3cc4d4,0.3076080962278438,0.10716284628495418,6.641312931706647,0.9658701066981359,25.0,simdrop,7,3.125,1.3635890143294642
610c59ee34cc312d7ca55e45,0.32903176968236614,0.09653732932294211,6.541041982320783,0.8258341749284367,7.0,simdrop,1,3.5,1.5
61363ce02e6022a741d63a6e,0.4815173535179251,0.28882958258295377,6.273501077193731,0.7692872338818635,22.0,simdrop,4,4.4,1.7435595774162693
629e241d171ec6698e05f149,0.4756244752962848,0.280748642804026,6.685206306720767,1.076687540579834,23.0,simdrop,3,5.75,4.815340071064556
63619eb02e5bd8f4f7bd138a,0.3439208496168267,0.16307773641450818,6.685710896053051,1.033422631691411,10.0,simdrop,2,3.3333333333333335,1.699673171197595
63e802622f8052bd67d6c5f0,0.42531496839025595,0.04979861070551069,6.711191991895104,0.7177712141902831,7.0,simdrop,1,3.5,0.5
63ea4ab1ce4168cbe9f63775,0.4126090673024101,0.1786242166491579,6.705874698114276,1.0542772303745915,28.0,simdrop,8,3.111111111111111,1.1967032904743342
654108d38225e168af4b1fa0,0.3820882373197432,0.07468231659959337,6.649932118539666,0.8832324550239173,9.0,simdrop,2,3.0,0.816496580927726
6554de7d91c1b1bf51104fda,0.39665111017884386,0.24348402939086816,6.615605505070177,0.7357766493559497,11.0,simdrop,1,5.5,1.5
656e3caa43f1f7f0615252ff,0.34886331424436706,0.12004275321653501,6.738205128600656,0.9842908788785601,14.0,simdrop,3,3.5,2.179449471770337
6596a5cad60ef105b6c18897,0.5049641973685229,0.30464177653569513,6.428499370982464,0.8408163967495428,14.0,simdrop,2,4.666666666666667,2.8674417556808756
65b15afd94153c1f50c92493,0.3401958496633614,0.12783313059792764,6.764562547154971,0.9911914288501206,21.0,simdrop,6,3.0,1.0690449676496976
65c25cf77dca9d7ca7d9ebdb,0.5505473218046985,0.32792358129265436,6.778657796325041,0.406771722151012,11.0,simdrop,3,2.75,0.82915619758885
65cb63e160bb47fbf9349269,0.39517555088356143,0.21050170376310182,6.930066988931406,0.8429083587002926,15.0,simdrop,2,5.0,1.4142135623730951
65cc19b4b3d48a22dfc6756d,0.4708196024863529,0.1360457388558974,6.73544970289264,0.5826684284453346,4.0,simdrop,0,4.0,0.0
65d54b3b524fcafb543d1b23,0.4364808012507028,0.09833252220559231,6.5762428335003795,0.49934689959405754,6.0,simdrop,1,3.0,1.0
65d6a09286a0c99e632a46dd,0.34088714169191653,0.09336598756334057,6.5891086927799565,0.7999463831475602,20.0,simdrop,5,3.3333333333333335,1.247219128924647
65e1f75ab3efd22e847cfbf0,0.3502591663806185,0.1330758870028155,6.586011521144361,0.44325060582681713,11.0,simdrop,2,3.6666666666666665,0.4714045207910317
65e358d9c5e3ee026268b2a7,0.38760986715832596,0.09498761069323812,6.665279586798279,1.0030606666611241,20.0,simdrop,3,5.0,1.4142135623730951
65e862f844f1b7a803bb3c5a,0.3440783914508008,0.13365855433299242,6.542745969226644,0.9635081683492435,17.0,simdrop,4,3.4,1.4966629547095764
